GID_4,NAME_2,NAME_3,NAME_4,pop,builtup,flood,pop_norm,builtup_norm,flood_norm,ASI,stress_tier,hh_total_x,pop_total_x,hh_size_x,elec_coverage_x,hh_size_norm,ASI_updated,city_corp,pop_total_y,hh_total_y,hh_size_y,elec_coverage_y,pop_total,hh_total,hh_size,elec_coverage,pop_share,arrivals_low,arrivals_central,arrivals_high,load_ratio_central,asi_rank,arrival_rank,crisis_index,crisis_tier
BGD.3.1.30.1_1,Dhaka,New Market,Ward No-52,444.77161976647744,0.295092318169436,0.9,0.2298870249178241,0.5513143078336558,0.9,0.5099148177089092,Moderate stress,10569.0,41955.0,3.95,99.91,0.6068376068376068,0.5196565570471737,DSCC,41955.0,10569.0,3.95,99.91,41955.0,10569.0,3.95,99.91,0.003193239268189172,1359,2447,3399,0.0583243951853176,0.46195652173913043,0.16032608695652173,0.09210622979723772,Low concern
BGD.3.1.30.1_1,Dhaka,New Market,Ward No-52,444.77161976647744,0.295092318169436,0.9,0.2298870249178241,0.5513143078336558,0.9,0.5099148177089092,Moderate stress,25538.0,92325.0,3.61,99.9,0.3162393162393159,0.4615368989275155,DSCC,41955.0,10569.0,3.95,99.91,41955.0,10569.0,3.95,99.91,0.003193239268189172,1359,2447,3399,0.0583243951853176,0.266304347826087,0.16032608695652173,0.053096532471348816,Low concern
BGD.3.1.31.1_1,Dhaka,Pallabi,Ward No-02,107.90560243851895,0.2927339117280655,0.9904191616766468,0.0545936792344779,0.5469081503881473,0.9904191616766468,0.4608601147488044,Moderate stress,27541.0,105456.0,3.83,99.96,0.5042735042735041,0.4547733585191342,DNCC,208062.0,63627.0,3.24,99.89,208062.0,63627.0,3.24,99.89,0.015835818105541067,6743,12137,16858,0.058333573646316965,0.2391304347826087,0.9864130434782609,0.2933441081398766,Low concern
BGD.3.1.31.1_1,Dhaka,Pallabi,Ward No-02,107.90560243851895,0.2927339117280655,0.9904191616766468,0.0545936792344779,0.5469081503881473,0.9904191616766468,0.4608601147488044,Moderate stress,63627.0,208062.0,3.24,99.89,0.0,0.3539186576644334,DNCC,208062.0,63627.0,3.24,99.89,208062.0,63627.0,3.24,99.89,0.015835818105541067,6743,12137,16858,0.058333573646316965,0.07065217391304347,0.9864130434782609,0.08666985013223626,Low concern
BGD.3.1.31.2_1,Dhaka,Pallabi,Ward No-03,314.03439510508605,0.4219020473157417,0.0,0.1618559254972518,0.7882300584182808,0.0,0.340622890645299,Moderate stress,43067.0,161606.0,3.73,99.95,0.4188034188034186,0.337467772289292,DNCC,104226.0,26576.0,3.9,99.93,104226.0,26576.0,3.9,99.93,0.007932750708289468,3377,6080,8444,0.058334772513576265,0.04891304347826087,0.845108695652174,0.05140684689979431,Low concern
BGD.3.1.31.2_1,Dhaka,Pallabi,Ward No-03,314.03439510508605,0.4219020473157417,0.0,0.1618559254972518,0.7882300584182808,0.0,0.340622890645299,Moderate stress,26576.0,104226.0,3.9,99.93,0.5641025641025639,0.3665276013491211,DNCC,104226.0,26576.0,3.9,99.93,104226.0,26576.0,3.9,99.93,0.007932750708289468,3377,6080,8444,0.058334772513576265,0.07608695652173914,0.845108695652174,0.07996620628856892,Low concern
BGD.3.1.31.3_1,Dhaka,Pallabi,Ward No-05,167.3806421715639,0.407817742987606,0.9787234042553192,0.0855424189801837,0.7619166710005633,0.9787234042553192,0.5455686535061004,Moderate stress,17704.0,69386.0,3.9,99.95,0.5641025641025639,0.5289842080647817,DNCC,133703.0,35792.0,3.73,99.94,133703.0,35792.0,3.73,99.94,0.01017627624537473,4333,7800,10833,0.058338257181963005,0.5,0.9211956521739131,0.5728034087569792,Moderate concern
BGD.3.1.31.3_1,Dhaka,Pallabi,Ward No-05,167.3806421715639,0.407817742987606,0.9787234042553192,0.0855424189801837,0.7619166710005633,0.9787234042553192,0.5455686535061004,Moderate stress,35792.0,133703.0,3.73,99.94,0.4188034188034186,0.4999243790049527,DNCC,133703.0,35792.0,3.73,99.94,133703.0,35792.0,3.73,99.94,0.01017627624537473,4333,7800,10833,0.058338257181963005,0.3695652173913043,0.9211956521739131,0.4233764325595063,Moderate concern
BGD.3.1.31.4_1,Dhaka,Pallabi,Ward No-06,775.3533809465025,0.2797414137380192,0.958490566037736,0.401910262520693,0.5226345600729303,0.958490566037736,0.5833088425432368,Moderate stress,19134.0,72195.0,3.81,99.95,0.487179487179487,0.5604612425439197,DNCC,228316.0,64524.0,3.56,99.95,228316.0,64524.0,3.56,99.95,0.01737737139210771,7399,13319,18499,0.058335815273568216,0.6358695652173914,0.9972826086956522,0.7886240082280342,High concern
BGD.3.1.31.4_1,Dhaka,Pallabi,Ward No-06,775.3533809465025,0.2797414137380192,0.958490566037736,0.401910262520693,0.5226345600729303,0.958490566037736,0.5833088425432368,Moderate stress,64524.0,228316.0,3.56,99.95,0.2735042735042733,0.517726199808877,DNCC,228316.0,64524.0,3.56,99.95,228316.0,64524.0,3.56,99.95,0.01737737139210771,7399,13319,18499,0.058335815273568216,0.45652173913043476,0.9972826086956522,0.5661915956508963,Moderate concern
BGD.3.1.31.5_1,Dhaka,Pallabi,Ward No-15 (part),92.96927949216848,0.1812795936931474,0.9917469050894084,0.0468213368585959,0.3386805672925692,0.9917469050894084,0.3852034595681897,Moderate stress,,,,,,0.3852034595681897,DNCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.09782608695652174,0.5027173913043478,0.061159271231266535,Low concern
BGD.3.1.32.1_1,Dhaka,Paltan,Ward No-36,449.2239174244457,0.3544896636731819,0.8888888888888888,0.2322038455892413,0.6622850258336809,0.8888888888888888,0.546903519499707,Moderate stress,6098.0,25734.0,4.2,99.92,0.8205128205128205,0.5887229442949965,DSCC,25734.0,6098.0,4.2,99.92,25734.0,6098.0,4.2,99.92,0.0019586418621756678,834,1501,2085,0.05832750446879614,0.7771739130434783,0.08423913043478261,0.08141713194240376,Low concern
BGD.3.1.32.1_1,Dhaka,Paltan,Ward No-36,449.2239174244457,0.3544896636731819,0.8888888888888888,0.2322038455892413,0.6622850258336809,0.8888888888888888,0.546903519499707,Moderate stress,17414.0,63970.0,3.58,99.97,0.2905982905982905,0.4827400383120905,DSCC,25734.0,6098.0,4.2,99.92,25734.0,6098.0,4.2,99.92,0.0019586418621756678,834,1501,2085,0.05832750446879614,0.34782608695652173,0.08423913043478261,0.03643843667352336,Low concern
BGD.3.1.33.1_1,Dhaka,Ramna,Ward No-53,489.2817417412396,0.2982953443632166,0.9285714285714286,0.2530485425431947,0.5572984492709916,0.9285714285714286,0.5284167314049821,Moderate stress,17925.0,65763.0,3.71,99.98,0.4017094017094015,0.4939477682640321,DSCC,65763.0,17925.0,3.71,99.98,65763.0,17925.0,3.71,99.98,0.0050052912404701345,2131,3836,5328,0.05833067226251844,0.3641304347826087,0.7364130434782609,0.33347414046429624,Moderate concern
BGD.3.1.33.1_1,Dhaka,Ramna,Ward No-53,489.2817417412396,0.2982953443632166,0.9285714285714286,0.2530485425431947,0.5572984492709916,0.9285714285714286,0.5284167314049821,Moderate stress,30214.0,103609.0,3.38,99.66,0.1196581196581193,0.4375375118537756,DSCC,65763.0,17925.0,3.71,99.98,65763.0,17925.0,3.71,99.98,0.0050052912404701345,2131,3836,5328,0.05833067226251844,0.20652173913043478,0.7364130434782609,0.18913458712900383,Low concern
BGD.3.1.33.2_1,Dhaka,Ramna,Ward No-54,593.7448575901101,0.3088673234022105,0.9964788732394366,0.3074075106068329,0.577049838742839,0.9964788732394366,0.574050166112586,Moderate stress,15527.0,57941.0,3.8,99.91,0.4786324786324783,0.5468773587724842,DNCC,70120.0,21450.0,3.36,99.88,70120.0,21450.0,3.36,99.88,0.005336907102500887,2272,4090,5681,0.05832857957786652,0.5760869565217391,0.7635869565217391,0.5470540699382898,Moderate concern
BGD.3.1.33.2_1,Dhaka,Ramna,Ward No-54,593.7448575901101,0.3088673234022105,0.9964788732394366,0.3074075106068329,0.577049838742839,0.9964788732394366,0.574050166112586,Moderate stress,21450.0,70120.0,3.36,99.88,0.1025641025641022,0.471663683558809,DNCC,70120.0,21450.0,3.36,99.88,70120.0,21450.0,3.36,99.88,0.005336907102500887,2272,4090,5681,0.05832857957786652,0.30434782608695654,0.7635869565217391,0.28900969732588894,Low concern
BGD.3.1.33.3_1,Dhaka,Ramna,Ward No-55,567.5454849171526,0.3597740352976368,0.9965277777777778,0.2937742693346021,0.6721576978928681,0.9965277777777778,0.6018968464407891,Moderate stress,37313.0,144013.0,3.85,99.96,0.5213675213675213,0.5744394785693876,DNCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.6902173913043478,0.5027173913043478,0.43151263590949157,Moderate concern
BGD.3.1.34.1_1,Dhaka,Rampura,Ward No-22,849.5819847639917,0.3484872801477018,0.9446540880503148,0.4405362432942406,0.6510709083695925,0.9446540880503148,0.6402528372596323,Moderate stress,25215.0,93237.0,3.65,99.95,0.3504273504273502,0.5759716999409153,DNCC,171433.0,45914.0,3.76,99.95,171433.0,45914.0,3.76,99.95,0.01304794631065366,5556,10001,13890,0.058337659610460064,0.7065217391304348,0.9646739130434783,0.8475977079047899,High concern
BGD.3.1.34.1_1,Dhaka,Rampura,Ward No-22,849.5819847639917,0.3484872801477018,0.9446540880503148,0.4405362432942406,0.6510709083695925,0.9446540880503148,0.6402528372596323,Moderate stress,45914.0,171433.0,3.76,99.95,0.4444444444444441,0.5947751187443341,DNCC,171433.0,45914.0,3.76,99.95,171433.0,45914.0,3.76,99.95,0.01304794631065366,5556,10001,13890,0.058337659610460064,0.7934782608695652,0.9646739130434783,0.9519174258007641,High concern
BGD.3.1.34.2_1,Dhaka,Rampura,Ward No-23,880.7579756820296,0.3775130597014924,0.4761904761904761,0.4567591434144865,0.7052991162175587,0.4761904761904761,0.5486059670895592,Moderate stress,12568.0,47010.0,3.74,99.93,0.4273504273504274,0.5168986599576406,DNCC,69353.0,17011.0,3.89,99.97,69353.0,17011.0,3.89,99.97,0.005278529924126412,2247,4045,5619,0.058324802099404494,0.45108695652173914,0.7472826086956522,0.41920731707317077,Moderate concern
BGD.3.1.34.2_1,Dhaka,Rampura,Ward No-23,880.7579756820296,0.3775130597014924,0.4761904761904761,0.4567591434144865,0.7052991162175587,0.4761904761904761,0.5486059670895592,Moderate stress,17011.0,69353.0,3.89,99.97,0.5555555555555555,0.5425396855986663,DNCC,69353.0,17011.0,3.89,99.97,69353.0,17011.0,3.89,99.97,0.005278529924126412,2247,4045,5619,0.058324802099404494,0.5543478260869565,0.7472826086956522,0.5151704378489569,Moderate concern
BGD.3.1.35.1_1,Dhaka,Sabujbagh,Dakshingaon (Part),272.9989236397203,0.1857530731707317,0.7608695652173916,0.1405024950090277,0.347038267882987,0.7608695652173916,0.3678817830670044,Moderate stress,,,,,,0.3678817830670044,DSCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.08695652173913043,0.5027173913043478,0.05436379665001469,Low concern
BGD.3.1.35.2_1,Dhaka,Sabujbagh,Manda,668.882899203181,0.2619472186076773,0.4,0.3465067311424168,0.4893900675270124,0.4,0.409889216091421,Moderate stress,,,,,,0.409889216091421,DSCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.15217391304347827,0.5027173913043478,0.09513664413752572,Low concern
BGD.3.1.35.3_1,Dhaka,Sabujbagh,Ward No-27,821.1411624023439,0.4596173028571429,0.1666666666666666,0.4257366296516887,0.8586926178388826,0.1666666666666666,0.512503734770951,Moderate stress,7537.0,29572.0,3.74,99.91,0.4273504273504274,0.4824843936412305,DSCC,29572.0,7537.0,3.74,99.91,29572.0,7537.0,3.74,99.91,0.002250756087209872,958,1725,2396,0.058332206140944136,0.33695652173913043,0.10054347826086957,0.04213194240376139,Low concern
BGD.3.1.35.3_1,Dhaka,Sabujbagh,Ward No-27,821.1411624023439,0.4596173028571429,0.1666666666666666,0.4257366296516887,0.8586926178388826,0.1666666666666666,0.512503734770951,Moderate stress,19207.0,77737.0,3.63,99.99,0.3333333333333331,0.4636809748378117,DSCC,29572.0,7537.0,3.74,99.91,29572.0,7537.0,3.74,99.91,0.002250756087209872,958,1725,2396,0.058332206140944136,0.2717391304347826,0.10054347826086957,0.033977372906259184,Low concern
BGD.3.1.35.4_1,Dhaka,Sabujbagh,Ward No-28,784.4809783411016,0.4154066059225513,0.5333333333333334,0.4066599463802915,0.7760947720849215,0.5333333333333334,0.5676304821151725,Moderate stress,5294.0,20291.0,4.03,99.98,0.6752136752136753,0.5780640759637341,DSCC,20291.0,5294.0,4.03,99.98,20291.0,5294.0,4.03,99.98,0.0015443693955625429,657,1183,1644,0.05830171011778621,0.717391304347826,0.057065217391304345,0.050910960916838076,Low concern
BGD.3.1.35.4_1,Dhaka,Sabujbagh,Ward No-28,784.4809783411016,0.4154066059225513,0.5333333333333334,0.4066599463802915,0.7760947720849215,0.5333333333333334,0.5676304821151725,Moderate stress,16976.0,64903.0,3.79,99.97,0.4700854700854699,0.5370384349380931,DSCC,20291.0,5294.0,4.03,99.98,20291.0,5294.0,4.03,99.98,0.0015443693955625429,657,1183,1644,0.05830171011778621,0.5217391304347826,0.057065217391304345,0.03702615339406406,Low concern
BGD.3.1.35.5_1,Dhaka,Sabujbagh,Ward No-29,693.3350713597112,0.4487724542124542,0.1428571428571428,0.359230790103729,0.8384314322506007,0.1428571428571428,0.4728576030434875,Moderate stress,14425.0,55010.0,3.91,99.9,0.5726495726495726,0.4784399777002984,DSCC,55010.0,14425.0,3.91,99.9,55010.0,14425.0,3.91,99.9,0.0041868690774183375,1782,3209,4457,0.05833484820941647,0.32608695652173914,0.2418478260869565,0.09807522774022921,Low concern
BGD.3.1.35.5_1,Dhaka,Sabujbagh,Ward No-29,693.3350713597112,0.4487724542124542,0.1428571428571428,0.359230790103729,0.8384314322506007,0.1428571428571428,0.4728576030434875,Moderate stress,14475.0,57416.0,3.89,99.95,0.5555555555555555,0.475021174281495,DSCC,55010.0,14425.0,3.91,99.9,55010.0,14425.0,3.91,99.9,0.0041868690774183375,1782,3209,4457,0.05833484820941647,0.31521739130434784,0.2418478260869565,0.09480605348222157,Low concern
BGD.3.1.35.6_1,Dhaka,Sabujbagh,Ward No-30,584.6253665913736,0.3922663414634146,0.1818181818181818,0.302662045033375,0.7328623390533996,0.1818181818181818,0.4230211821365853,Moderate stress,3990.0,15921.0,3.89,99.9,0.5555555555555555,0.4366220479997786,DSCC,15921.0,3990.0,3.89,99.9,15921.0,3990.0,3.89,99.9,0.0012117640898305282,516,928,1290,0.058287795992714025,0.20108695652173914,0.008152173913043478,0.002038642374375551,Low concern
BGD.3.1.35.6_1,Dhaka,Sabujbagh,Ward No-30,584.6253665913736,0.3922663414634146,0.1818181818181818,0.302662045033375,0.7328623390533996,0.1818181818181818,0.4230211821365853,Moderate stress,53717.0,197267.0,3.69,99.91,0.3846153846153844,0.4024340138117444,DSCC,15921.0,3990.0,3.89,99.9,15921.0,3990.0,3.89,99.9,0.0012117640898305282,516,928,1290,0.058287795992714025,0.1358695652173913,0.008152173913043478,0.0013774610637672642,Low concern
BGD.3.1.37.1_1,Dhaka,Shah Ali,Ward No-08,743.287396770309,0.1801943764413695,0.9551760939167556,0.3852242408986251,0.3366530804310862,0.9551760939167556,0.5107122979895191,Moderate stress,9071.0,32835.0,3.84,99.98,0.5128205128205126,0.5125910757697439,DNCC,145193.0,40489.0,3.52,99.94,145193.0,40489.0,3.52,99.94,0.011050792255182707,4705,8470,11764,0.05833614568195437,0.42934782608695654,0.9538043478260869,0.509274904496033,Moderate concern
BGD.3.1.37.1_1,Dhaka,Shah Ali,Ward No-08,743.287396770309,0.1801943764413695,0.9551760939167556,0.3852242408986251,0.3366530804310862,0.9551760939167556,0.5107122979895191,Moderate stress,40489.0,145193.0,3.52,99.94,0.2393162393162391,0.4578902210688893,DNCC,145193.0,40489.0,3.52,99.94,145193.0,40489.0,3.52,99.94,0.011050792255182707,4705,8470,11764,0.05833614568195437,0.24456521739130435,0.9538043478260869,0.2900933000293858,Low concern
BGD.3.1.38.1_1,Dhaka,Shahbagh,Ward No-56(part),292.0829411976783,0.1885933168118953,0.9444444444444444,0.1504331532373326,0.3523446308775261,0.9444444444444444,0.4196049932131783,Moderate stress,,,,,,0.4196049932131783,DSCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.16847826086956522,0.5027173913043478,0.10532985600940346,Low concern
BGD.3.1.38.2_1,Dhaka,Shahbagh,Ward No-57,522.4860642892448,0.2763035909588043,1.0,0.2703269158168105,0.5162117534823183,1.0,0.5388048800455356,Moderate stress,23014.0,89430.0,3.86,99.88,0.5299145299145297,0.5296502648893692,DSCC,89430.0,23014.0,3.86,99.88,89430.0,23014.0,3.86,99.88,0.006806611554145099,2898,5217,7246,0.05833612881583361,0.5054347826086957,0.8097826086956522,0.5089994122832795,Moderate concern
BGD.3.1.39.1_1,Dhaka,Sher-e-bangla Nagar,Ward No-40 (Part),388.52565694946617,0.1982813484176732,0.9662921348314608,0.2006185843621946,0.3704445613404507,0.9662921348314608,0.4514760639219008,Moderate stress,,,,,,0.4514760639219008,DNCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.22826086956521738,0.5027173913043478,0.14270496620628856,Low concern
BGD.3.1.39.2_1,Dhaka,Sher-e-bangla Nagar,Ward No-41,678.6267843225074,0.359868291224398,0.9764705882352942,0.3515771096747163,0.6723337941102957,0.9764705882352942,0.6200653188673135,Moderate stress,12093.0,44366.0,3.81,99.96,0.487179487179487,0.5838654519966808,DNCC,38608.0,9770.0,3.77,99.85,38608.0,9770.0,3.77,99.85,0.002938495570641105,1251,2252,3128,0.05832987981765437,0.7608695652173914,0.14945652173913043,0.1414193358801058,Low concern
BGD.3.1.39.2_1,Dhaka,Sher-e-bangla Nagar,Ward No-41,678.6267843225074,0.359868291224398,0.9764705882352942,0.3515771096747163,0.6723337941102957,0.9764705882352942,0.6200653188673135,Moderate stress,9770.0,38608.0,3.77,99.85,0.4529914529914528,0.577027845159074,DNCC,38608.0,9770.0,3.77,99.85,38608.0,9770.0,3.77,99.85,0.002938495570641105,1251,2252,3128,0.05832987981765437,0.7119565217391305,0.14945652173913043,0.13232809285924185,Low concern
BGD.3.1.40.1_1,Dhaka,Shyampur,Ward No-83,327.3215074120742,0.3849424688932547,0.9956521739130436,0.168770076082215,0.7191793134777856,0.9956521739130436,0.5681338336283719,Moderate stress,,,,,,0.5681338336283719,DSCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.6630434782608695,0.5027173913043478,0.41452394945636195,Moderate concern
BGD.3.1.40.2_1,Dhaka,Shyampur,Ward No-87,451.54922675372535,0.4160705341953045,0.8571428571428571,0.2334138555965175,0.7773351742696166,0.8571428571428571,0.5797185675186871,Moderate stress,,,,,,0.5797185675186871,DSCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.7336956521739131,0.5027173913043478,0.45869453423449896,Moderate concern
BGD.3.1.40.3_1,Dhaka,Shyampur,Ward No-90,386.1395524046622,0.3801336689299929,0.8709677419354839,0.1993769386416597,0.7101951412034876,0.8709677419354839,0.5460610103617555,Moderate stress,,,,,,0.5460610103617555,DSCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.5706521739130435,0.5027173913043478,0.3567624155157214,Moderate concern
BGD.3.1.41.1_1,Dhaka,Sutrapur,Ward No-74,1180.2887897421294,0.4487518129269574,0.0,0.6126245493356002,0.8383928686034781,0.0,0.5384873237454574,Moderate stress,16876.0,64090.0,3.82,99.93,0.4957264957264954,0.5231621085636287,DSCC,64090.0,16876.0,3.82,99.93,64090.0,16876.0,3.82,99.93,0.004877957447223073,2077,3738,5192,0.05832423154938368,0.47282608695652173,0.2826086956521739,0.16617690273288274,Low concern
BGD.3.1.41.2_1,Dhaka,Sutrapur,Ward No-75,541.3281193451953,0.3679206362854687,0.0,0.2801316651842477,0.6873778083744453,0.0,0.3526348990047549,Moderate stress,8147.0,34200.0,4.13,99.9,0.7606837606837604,0.4220272870448501,DSCC,34200.0,8147.0,4.13,99.9,34200.0,8147.0,4.13,99.9,0.002602998044859246,1108,1995,2771,0.058333333333333334,0.1793478260869565,0.14130434782608695,0.031516309138995,Low concern
BGD.3.1.41.3_1,Dhaka,Sutrapur,Ward No-77,822.7378418173565,0.4243346756152125,0.6670908111974161,0.4265674860226025,0.7927748828835833,0.6670908111974161,0.6148709062176492,Moderate stress,,,,,,0.6148709062176492,DSCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.8315217391304348,0.5027173913043478,0.5198538054657654,Moderate concern
BGD.3.1.41.4_1,Dhaka,Sutrapur,Ward No-78,777.269762424352,0.452613085621971,0.6670908111974161,0.4029074807130249,0.8456067971002074,0.6670908111974161,0.6238980740696365,Moderate stress,,,,,,0.6238980740696365,DSCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.8532608695652174,0.5027173913043478,0.5334447546282691,Moderate concern
BGD.3.1.41.5_1,Dhaka,Sutrapur,Ward No-79,496.97204958502215,0.4045412324649298,0.9909090909090909,0.2570503109672239,0.7557952404525755,0.9909090909090909,0.6150757312725638,Moderate stress,,,,,,0.6150757312725638,DSCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.8369565217391305,0.5027173913043478,0.5232515427563914,Moderate concern
BGD.3.1.41.6_1,Dhaka,Sutrapur,Ward No-80 (Part),665.1965606802064,0.5203809963099632,1.0,0.3445884889340183,0.9722160528275328,1.0,0.7281110140632437,High stress,,,,,,0.7281110140632437,DSCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.9836956521739131,0.5027173913043478,0.6149904496032912,Moderate concern
BGD.3.1.43.1_1,Dhaka,Tejgaon,Ward No-38 (Part),659.8914464896394,0.3359590851972857,0.6670908111974161,0.3418278922342588,0.6276647649283121,0.6670908111974161,0.5231865274179668,Moderate stress,,,,,,0.5231865274179668,DNCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.4782608695652174,0.5027173913043478,0.2990008815750808,Low concern
BGD.3.1.43.2_1,Dhaka,Tejgaon,Ward No-39,856.2472482325974,0.3665865744349182,1.0,0.4440046143176537,0.6848854107739044,1.0,0.667311739497928,Moderate stress,11841.0,44386.0,3.79,99.93,0.4700854700854699,0.6206400617217489,DNCC,74319.0,20594.0,3.7,99.94,74319.0,20594.0,3.7,99.94,0.005656497418008606,2408,4335,6021,0.0583296330682598,0.842391304347826,0.7744565217391305,0.8113245665589186,High concern
BGD.3.1.43.2_1,Dhaka,Tejgaon,Ward No-39,856.2472482325974,0.3665865744349182,1.0,0.4440046143176537,0.6848854107739044,1.0,0.667311739497928,Moderate stress,20594.0,74319.0,3.7,99.94,0.3931623931623931,0.6052554463371336,DNCC,74319.0,20594.0,3.7,99.94,74319.0,20594.0,3.7,99.94,0.005656497418008606,2408,4335,6021,0.0583296330682598,0.8152173913043478,0.7744565217391305,0.7851528063473406,High concern
BGD.3.1.43.3_1,Dhaka,Tejgaon,Ward No-40 (Part),550.6936178898468,0.305101966873706,0.0,0.2850051445185735,0.5700151082519306,0.0,0.3135073456956051,Low stress,,,,,,0.3135073456956051,DNCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.043478260869565216,0.5027173913043478,0.027181898325007343,Low concern
BGD.3.1.42.1_1,Dhaka,Tejgaon Ind. Area,Ward No-20 (Part),696.0443327997772,0.4529059859154929,0.6670908111974161,0.3606405954201783,0.8461540160979402,0.6670908111974161,0.6071828466017044,Moderate stress,,,,,,0.6071828466017044,DNCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.8206521739130435,0.5027173913043478,0.5130583308845136,Moderate concern
BGD.3.1.42.2_1,Dhaka,Tejgaon Ind. Area,Ward No-37,601.8150699675249,0.3035924061433445,0.997716894977169,0.3116069681218216,0.5671948300611771,0.997716894977169,0.5725902015144329,Moderate stress,2771.0,14190.0,4.36,99.95,0.9572649572649574,0.6418575168063572,DNCC,118586.0,31979.0,3.67,99.9,118586.0,31979.0,3.67,99.9,0.009025705442914578,3843,6918,9608,0.058337409137672235,0.9021739130434783,0.8722826086956522,0.978658536585366,High concern
BGD.3.1.42.2_1,Dhaka,Tejgaon Ind. Area,Ward No-37,601.8150699675249,0.3035924061433445,0.997716894977169,0.3116069681218216,0.5671948300611771,0.997716894977169,0.5725902015144329,Moderate stress,31979.0,118586.0,3.67,99.9,0.3675213675213673,0.5239087988576391,DNCC,118586.0,31979.0,3.67,99.9,118586.0,31979.0,3.67,99.9,0.009025705442914578,3843,6918,9608,0.058337409137672235,0.483695652173913,0.8722826086956522,0.5247024684102263,Moderate concern
BGD.3.1.42.3_1,Dhaka,Tejgaon Ind. Area,Ward No-38 (Part),778.0728067713461,0.4503074803149607,0.6670908111974161,0.4033253570290548,0.8412992868205188,0.6670908111974161,0.6225575959981575,Moderate stress,,,,,,0.6225575959981575,DNCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.8478260869565217,0.5027173913043478,0.5300470173376433,Moderate concern
BGD.3.1.44.1_1,Dhaka,Turag,Harirampur (Part),105.68572916613644,0.1277232686734348,0.9482479181802936,0.0534385344799088,0.2386224958337123,0.9482479181802936,0.3419552668788362,Moderate stress,,,,,,0.3419552668788362,DNCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.05434782608695652,0.5027173913043478,0.03397737290625918,Low concern
BGD.3.1.45.1_1,Dhaka,Uttar Khan,Uttar Khan,96.05581762618614,0.1379888296289765,0.9652141152831848,0.0484274638297366,0.2578014113264534,0.9652141152831848,0.3509050083169495,Moderate stress,,,,,,0.3509050083169495,DNCC,,,,,64277.0,,,,0.004892190214310461,2083,3749,5208,0.058325684148295656,0.059782608695652176,0.5027173913043478,0.0373751101968851,Low concern
BGD.3.1.46.1_1,Dhaka,Uttara,Ward No-01,282.0938695584665,0.3913243901661298,0.9589947089947092,0.1452351881775226,0.7311025127363437,0.9589947089947092,0.5537286319774066,Moderate stress,17949.0,70477.0,3.86,99.67,0.5299145299145297,0.5313897918280667,DNCC,119514.0,33980.0,3.44,99.87,119514.0,33980.0,3.44,99.87,0.009096336500973917,3873,6972,9683,0.058336261860535164,0.5108695652173914,0.8885869565217391,0.5645386423743756,Moderate concern
BGD.3.1.46.1_1,Dhaka,Uttara,Ward No-01,282.0938695584665,0.3913243901661298,0.9589947089947092,0.1452351881775226,0.7311025127363437,0.9589947089947092,0.5537286319774066,Moderate stress,33980.0,119514.0,3.44,99.87,0.1709401709401707,0.4595949200331948,DNCC,119514.0,33980.0,3.44,99.87,119514.0,33980.0,3.44,99.87,0.009096336500973917,3873,6972,9683,0.058336261860535164,0.25,0.8885869565217391,0.27626359094916253,Low concern
