GID_4,NAME_2,NAME_3,NAME_4,pop,builtup,flood,pop_norm,builtup_norm,flood_norm,ASI,stress_tier,city_corp,hh_total,pop_total,hh_size,elec_coverage,hh_size_norm,ASI_updated,corp_spatial
BGD.3.8.4.9_1,Manikganj,Manikganj Sadar,Manikganj Paurashava,29.194940794422006,0.0721072976849822,0.6700000000000012,0.0136353916340075,0.1347164343672461,0.6700000000000012,0.2201049086821394,Low stress,,,,,,,0.2201049086821394,
BGD.3.8.4.10_1,Manikganj,Manikganj Sadar,Nabagram,13.664390998308193,0.0359397550825589,0.7283288650580886,0.0055538342965923,0.0671454320463714,0.7283288650580886,0.207804651199389,Low stress,,,,,,,0.207804651199389,
BGD.3.8.4.11_1,Manikganj,Manikganj Sadar,Putail,10.112717713680802,0.0276811381212065,0.6330251669234728,0.0037056671891622,0.0517160446534505,0.6330251669234728,0.1778391742352408,Low stress,,,,,,,0.1778391742352408,
BGD.3.8.5.1_1,Manikganj,Saturia,Baliati,9.769056370220849,0.0291502883806624,0.0497737556561086,0.0035268377923742,0.0544608248748404,0.0497737556561086,0.032915462737171,Low stress,,,,,,,0.032915462737171,
BGD.3.8.5.2_1,Manikganj,Saturia,Baraid,8.289274003273903,0.02281917198798,0.6270928462709295,0.002756810574898,0.0426325432255639,0.6270928462709295,0.1727973259266389,Low stress,,,,,,,0.1727973259266389,
BGD.3.8.5.3_1,Manikganj,Saturia,Daragram,8.363635495575581,0.0248166261260057,0.0525606469002696,0.0027955057062115,0.0463643416416203,0.0525606469002696,0.0304858835821191,Low stress,,,,,,,0.0304858835821191,
BGD.3.8.5.4_1,Manikganj,Saturia,Dhankora,17.465436629397985,0.0441462601489713,0.0113293051359516,0.0075317660899323,0.0824774599639017,0.0113293051359516,0.0347121437073264,Low stress,,,,,,,0.0347121437073264,
BGD.3.8.5.5_1,Manikganj,Saturia,Dighalia,8.233765083425133,0.0258310282043354,0.5217391304347833,0.0027279256658391,0.0482595261152406,0.5217391304347833,0.1484167870153657,Low stress,,,,,,,0.1484167870153657,
BGD.3.8.5.6_1,Manikganj,Saturia,Fukurhati,10.263413936439688,0.0270088483556282,0.0,0.0037840842562169,0.0504600208807116,0.0,0.0191746410107358,Low stress,,,,,,,0.0191746410107358,
BGD.3.8.5.7_1,Manikganj,Saturia,Hargaz,8.547933435375821,0.0255059484802954,0.1214285714285717,0.0028914079367968,0.0476521870148478,0.1214285714285717,0.0481919714870584,Low stress,,,,,,,0.0481919714870584,
BGD.3.8.5.8_1,Manikganj,Saturia,Saturia,10.756738493922958,0.0381112730949236,0.0635514018691589,0.0040407931782831,0.0712024300643535,0.0635514018691589,0.0424250182611267,Low stress,,,,,,,0.0424250182611267,
BGD.3.8.5.9_1,Manikganj,Saturia,Tilli,8.126630474154386,0.0322860806819847,0.5859292222928597,0.0026721765456206,0.0603193547506366,0.5859292222928597,0.168662950354186,Low stress,,,,,,,0.168662950354186,
BGD.3.8.6.1_1,Manikganj,Shibalaya,Arua,10.59410586158383,0.0095047923997185,0.9879946745018812,0.0039561648193108,0.0177575887961428,0.9879946745018812,0.2547962906318446,Low stress,,,,,,,0.2547962906318446,
BGD.3.8.6.2_1,Manikganj,Shibalaya,Mohadebpur,10.159318823220511,0.0188152987960887,0.3372881355932212,0.0037299167839078,0.0351521974438284,0.3372881355932212,0.0981172697172084,Low stress,,,,,,,0.0981172697172084,
BGD.3.8.6.3_1,Manikganj,Shibalaya,Shibalaya,12.737235943532353,0.01767075637823,0.9580705756071356,0.0050713750897894,0.0330138747155298,0.9580705756071356,0.2531010500881351,Low stress,,,,,,,0.2531010500881351,
BGD.3.8.6.4_1,Manikganj,Shibalaya,Shimulia,6.149976466813064,0.0162479943159716,0.1963927855711427,0.0016435946276412,0.0303557605144153,0.1963927855711427,0.0603801504238875,Low stress,,,,,,,0.0603801504238875,
BGD.3.8.6.5_1,Manikganj,Shibalaya,Teota,6.298563208078902,0.0080693215370045,0.9856675127143036,0.0017209139939794,0.0150757310304041,0.9856675127143036,0.2523817496368091,Low stress,,,,,,,0.2523817496368091,
BGD.3.8.6.6_1,Manikganj,Shibalaya,Ulail,8.508080626154273,0.0166435000214343,0.1525119617224883,0.0028706699225597,0.0310946748840067,0.1525119617224883,0.0501593946090483,Low stress,,,,,,,0.0501593946090483,
BGD.3.8.6.7_1,Manikganj,Shibalaya,Uthali,9.427912735731576,0.0189382335683484,0.5358435916002905,0.0033493185236675,0.0353818737000505,0.5358435916002905,0.1476842811045573,Low stress,,,,,,,0.1476842811045573,
BGD.3.8.7.1_1,Manikganj,Singair,Baldhara,8.38593604250007,0.0299376333736869,0.217336683417086,0.002807110134322,0.0559318037283338,0.217336683417086,0.0750331462129171,Low stress,,,,,,,0.0750331462129171,
BGD.3.8.7.2_1,Manikganj,Singair,Boyra,9.202744135807912,0.0431034261658031,0.2984562607204122,0.0032321486246776,0.0805291568051401,0.2984562607204122,0.1040921295117731,Low stress,,,,,,,0.1040921295117731,
BGD.3.8.7.3_1,Manikganj,Singair,Chandhar,12.812863634797,0.0306492935864799,0.7060065696855945,0.005110729106954,0.057261382417683,0.7060065696855945,0.1985874179103693,Low stress,,,,,,,0.1985874179103693,
BGD.3.8.7.4_1,Manikganj,Singair,Charigram,8.420764451348223,0.0394944482643459,0.5361635220125792,0.0028252336255553,0.0737865849683958,0.5361635220125792,0.1609962786923054,Low stress,,,,,,,0.1609962786923054,
BGD.3.8.7.5_1,Manikganj,Singair,Dhalla,18.40263186294684,0.0498189145229636,0.7136972193614838,0.0080194498561678,0.0930755519073912,0.7136972193614838,0.214208527950425,Low stress,,,,,,,0.214208527950425,
BGD.3.8.7.6_1,Manikganj,Singair,Jamirta,19.3807855350823,0.0355943395997279,0.8241852487135511,0.0085284469676638,0.0665001001074943,0.8241852487135511,0.2327327260030763,Low stress,,,,,,,0.2327327260030763,
BGD.3.8.7.7_1,Manikganj,Singair,Jamsha,8.015964694344262,0.0321041719852933,0.6823781467595077,0.0026145899272093,0.0599794988444325,0.6823781467595077,0.1926331972563121,Low stress,,,,,,,0.1926331972563121,
BGD.3.8.7.8_1,Manikganj,Singair,Joy Mantap,11.365647432210796,0.0376615918692941,0.3326446280991741,0.0043576481874515,0.0703623007950061,0.3326446280991741,0.1095310215780263,Low stress,,,,,,,0.1095310215780263,
BGD.3.8.7.9_1,Manikganj,Singair,Saista,9.242051819786246,0.0412932666922978,0.426282051282052,0.0032526029747194,0.0771472767772395,0.426282051282052,0.1348731008824346,Low stress,,,,,,,0.1348731008824346,
BGD.3.8.7.10_1,Manikganj,Singair,Singair,8.537269602749175,0.0445534821054312,0.1277890466531443,0.0028858588496144,0.0832382635403996,0.1277890466531443,0.0622349974422717,Low stress,,,,,,,0.0622349974422717,
BGD.3.8.7.11_1,Manikganj,Singair,Singair Paurashava,11.124620756554815,0.0601623606171618,0.0477941176470589,0.0042322262980315,0.1123999784441855,0.0477941176470589,0.0529814123864422,Low stress,,,,,,,0.0529814123864422,
BGD.3.8.7.12_1,Manikganj,Singair,Talibpur,7.843100197101716,0.0316093475749711,0.162621359223301,0.0025246372620166,0.0590550295835305,0.162621359223301,0.0623344550648675,Low stress,,,,,,,0.0623344550648675,
BGD.3.9.1.1_1,Munshiganj,Gazaria,Baluakandi,22.25089202179324,0.0451606313746081,0.9662825193975336,0.0100219504457342,0.0843725867961333,0.9662825193975336,0.2751098154063238,Low stress,,,,,,,0.2751098154063238,
BGD.3.9.1.2_1,Munshiganj,Gazaria,Bausia,11.95775693924994,0.047786082460321,0.9399660912453744,0.0046657613575572,0.0892776577144479,0.9399660912453744,0.2681050075544233,Low stress,,,,,,,0.2681050075544233,
BGD.3.9.1.3_1,Munshiganj,Gazaria,Bhaber Char,17.32495491137844,0.0799258729880598,0.7777777777777782,0.0074586642954731,0.1493237018766176,0.7777777777777782,0.2496912058194499,Low stress,,,,,,,0.2496912058194499,
BGD.3.9.1.4_1,Munshiganj,Gazaria,Gazaria,12.793685360995198,0.0231234206985098,0.9851831601968284,0.0051007494010584,0.0432009642142753,0.9851831601968284,0.2634564272846268,Low stress,,,,,,,0.2634564272846268,
BGD.3.9.1.5_1,Munshiganj,Gazaria,Guagachhia,8.279317583013171,0.0205801244618201,0.9341236566912422,0.0027516296004786,0.0384493813433805,0.9341236566912422,0.2480888494831852,Low stress,,,,,,,0.2480888494831852,
BGD.3.9.1.6_1,Munshiganj,Gazaria,Hossaindi,20.90849507415276,0.028708541798052,0.9840867671245064,0.0093234138166805,0.0536355197196926,0.9840867671245064,0.2685234892096912,Low stress,,,,,,,0.2685234892096912,
BGD.3.9.1.7_1,Munshiganj,Gazaria,Imampur,9.9777049504421,0.0202453927183473,0.9841559518871836,0.003635411248341,0.0378240095932535,0.9841559518871836,0.260731555828771,Low stress,,,,,,,0.260731555828771,
BGD.3.9.1.8_1,Munshiganj,Gazaria,Tenger Char,16.177335763389372,0.047332847652879,0.9037372593431487,0.0068614832511607,0.0884308893685246,0.9037372593431487,0.2596297194152351,Low stress,,,,,,,0.2596297194152351,
BGD.3.9.2.1_1,Munshiganj,Lohajang,Baultali,9.7748421747738,0.0207522234173728,0.0059701492537313,0.0035298485236009,0.0387709099319524,0.0059701492537313,0.0164742951990565,Low stress,,,,,,,0.0164742951990565,
BGD.3.9.2.2_1,Munshiganj,Lohajang,Bejgaon,10.731741903471995,0.0219767065426081,0.7636815920398012,0.0040277858229981,0.0410585840768805,0.7636815920398012,0.2069020167660577,Low stress,,,,,,,0.2069020167660577,
BGD.3.9.2.3_1,Munshiganj,Lohajang,Gaodia,11.217776115773962,0.0086549503207467,0.9621748484255818,0.0042807011032831,0.0161698480496445,0.9621748484255818,0.2479154393650842,Low stress,,,,,,,0.2479154393650842,
BGD.3.9.2.4_1,Munshiganj,Lohajang,Haldia,20.235363995120952,0.0351005466682011,0.0979310344827587,0.0089731398416952,0.0655775579351104,0.0979310344827587,0.0510241598346564,Low stress,,,,,,,0.0510241598346564,
BGD.3.9.2.5_1,Munshiganj,Lohajang,Kalma,10.84254484243513,0.0077212573716388,0.9799124757873592,0.0040854438142566,0.0144254506178177,0.9799124757873592,0.2516612041887787,Low stress,,,,,,,0.2516612041887787,
BGD.3.9.2.6_1,Munshiganj,Lohajang,Kanaksar,10.799844218380407,0.022329290573993,0.0826010544815466,0.0040632238963418,0.0417173088529844,0.0826010544815466,0.0368766112774679,Low stress,,,,,,,0.0368766112774679,
BGD.3.9.2.7_1,Munshiganj,Lohajang,Khidir Para,13.643424713577652,0.0201490578343659,0.3289473684210531,0.0055429241720682,0.0376440293070437,0.3289473684210531,0.0976294220315559,Low stress,,,,,,,0.0976294220315559,
BGD.3.9.2.8_1,Munshiganj,Lohajang,Kumarbhog,43.12075003826476,0.0585635552177217,0.997968339964446,0.0208818978653698,0.1094129664554596,0.997968339964446,0.2961393823966703,Low stress,,,,,,,0.2961393823966703,
BGD.3.9.2.9_1,Munshiganj,Lohajang,Lohajang Teotia,16.413811527876394,0.0178665638795118,0.9984267271297024,0.0069845370048719,0.0333796974441846,0.9984267271297024,0.264083390689839,Low stress,,,,,,,0.264083390689839,
BGD.3.9.2.10_1,Munshiganj,Lohajang,Medini Mandal,32.17767509096529,0.0286688628080795,0.986791735327671,0.0151875027025944,0.0535613883596222,0.986791735327671,0.2715194208388233,Low stress,,,,,,,0.2715194208388233,
BGD.3.9.3.1_1,Munshiganj,Munshiganj Sadar,Adhara,12.1211587551407,0.0176679232659658,0.9530570022115992,0.0047507899728667,0.0330085816759256,0.9530570022115992,0.2517175701286205,Low stress,,,,,,,0.2517175701286205,
BGD.3.9.3.2_1,Munshiganj,Munshiganj Sadar,Bajra Jogini,16.942482868520585,0.0291076969207704,0.116279069767442,0.0072596391621138,0.0543812522130522,0.116279069767442,0.0510070613812743,Low stress,,,,,,,0.0510070613812743,
BGD.3.9.3.3_1,Munshiganj,Munshiganj Sadar,Bangla Bazar,9.353773920604032,0.0068332990179635,0.9902843203230146,0.0033107392658018,0.0127664980968628,0.9902843203230146,0.2533636501209764,Low stress,,,,,,,0.2533636501209764,
BGD.3.9.3.4_1,Munshiganj,Munshiganj Sadar,Char Kewar,14.26969120486939,0.0233574168751255,0.9369905956112856,0.0058688114474268,0.0436381339818479,0.9369905956112856,0.2518685203754389,Low stress,,,,,,,0.2518685203754389,
BGD.3.9.3.5_1,Munshiganj,Munshiganj Sadar,Mahakali,14.49959708405789,0.0352117036262837,0.6265822784810129,0.0059884464615932,0.0657852299673285,0.6265822784810129,0.1820657786934555,Low stress,,,,,,,0.1820657786934555,
BGD.3.9.3.6_1,Munshiganj,Munshiganj Sadar,Mirkadim Paurashava,85.7176812463328,0.1508596981934112,0.9261363636363636,0.0430478576333926,0.2818477641350851,0.9261363636363636,0.3473999514097278,Moderate stress,,,,,,,0.3473999514097278,
BGD.3.9.3.7_1,Munshiganj,Munshiganj Sadar,Mollahkandi,12.606368196109663,0.0313309241706161,0.8440476190476195,0.0050032760708687,0.0585348574305958,0.8440476190476195,0.2335004152909609,Low stress,,,,,,,0.2335004152909609,
BGD.3.9.3.8_1,Munshiganj,Munshiganj Sadar,Munshiganj Paurashava,45.40700751355248,0.1174969085625235,0.8378607809847203,0.0220715866476211,0.2195168183929069,0.8378607809847203,0.2951247163427459,Low stress,,,,,,,0.2951247163427459,
BGD.3.9.3.9_1,Munshiganj,Munshiganj Sadar,Panchasar,81.50509392701268,0.1568439779093645,0.990911844895486,0.0408557738754517,0.2930280586610492,0.990911844895486,0.3666300913054194,Moderate stress,,,,,,,0.3666300913054194,
BGD.3.9.3.10_1,Munshiganj,Munshiganj Sadar,Rampal,37.89328215286084,0.0973826778187128,0.666666666666667,0.0181617055991591,0.1819378557519234,0.666666666666667,0.2376095984195036,Low stress,,,,,,,0.2376095984195036,
BGD.3.9.3.11_1,Munshiganj,Munshiganj Sadar,Silai,15.839426959808993,0.0173042283068687,0.9614438063986877,0.0066856472758216,0.0323290986047259,0.9614438063986877,0.2543503950216547,Low stress,,,,,,,0.2543503950216547,
BGD.3.9.4.1_1,Munshiganj,Serajdikhan,Balur Char,23.4876173198214,0.0528589841046653,0.9268141409964776,0.0106654992278351,0.0987552451898157,0.9268141409964776,0.2705340707566889,Low stress,,,,,,,0.2705340707566889,
BGD.3.9.4.2_1,Munshiganj,Serajdikhan,Basail,14.861823026985098,0.0293809701010414,0.7279387279387285,0.0061769362295213,0.0548918023187453,0.7279387279387285,0.2036675872880515,Low stress,,,,,,,0.2036675872880515,
BGD.3.9.4.3_1,Munshiganj,Serajdikhan,Bayaragadi,11.406616523382413,0.0217846274897711,0.7750309023485791,0.0043789670759462,0.040699727124178,0.7750309023485791,0.2097542169109856,Low stress,,,,,,,0.2097542169109856,
BGD.3.9.4.4_1,Munshiganj,Serajdikhan,Chitrakot,13.029156922605027,0.0171023719422508,0.6020299145299151,0.0052232806025589,0.0319519749214275,0.6020299145299151,0.1637799820960019,Low stress,,,,,,,0.1637799820960019,
BGD.3.9.4.5_1,Munshiganj,Serajdikhan,Ichhapur,15.444538844738576,0.0357902263474214,0.5802469135802477,0.0064801612508127,0.0668660708904288,0.5802469135802477,0.1710569177070371,Low stress,,,,,,,0.1710569177070371,
BGD.3.9.4.6_1,Munshiganj,Serajdikhan,Jainsar,10.911014437783512,0.0229997402246887,0.0303030303030303,0.0041210730075526,0.0429698947806818,0.0303030303030303,0.0242636499520172,Low stress,,,,,,,0.0242636499520172,
BGD.3.9.4.7_1,Munshiganj,Serajdikhan,Kayain,16.189509061872098,0.0306269253625662,0.3273415326395466,0.0068678178118147,0.0572195923705515,0.3273415326395466,0.1046093676143055,Low stress,,,,,,,0.1046093676143055,
BGD.3.9.4.8_1,Munshiganj,Serajdikhan,Kola,11.333556792470215,0.0281550607801441,0.0133333333333333,0.0043409493359322,0.0526014636446993,0.0133333333333333,0.023480225343351,Low stress,,,,,,,0.023480225343351,
BGD.3.9.4.9_1,Munshiganj,Serajdikhan,Latabdi,15.876210966442732,0.032468388737566,0.3680456490727539,0.0067047883920482,0.0606599567700277,0.3680456490727539,0.1159243124945174,Low stress,,,,,,,0.1159243124945174,
BGD.3.9.4.10_1,Munshiganj,Serajdikhan,Madhyapara,13.869016942955348,0.0340863661402864,0.3795620437956207,0.0056603145130752,0.0636827873791224,0.3795620437956207,0.1194436123368281,Low stress,,,,,,,0.1194436123368281,
BGD.3.9.4.11_1,Munshiganj,Serajdikhan,Malkhanagar,13.938835715429724,0.0394454305230094,0.926739926739927,0.0056966457711689,0.0736950062302431,0.926739926739927,0.2597568921740344,Low stress,,,,,,,0.2597568921740344,
BGD.3.9.4.12_1,Munshiganj,Serajdikhan,Rajanagar,12.680082901969069,0.0305388534161915,0.3299398426654332,0.0050416346370389,0.0570550495438987,0.3299398426654332,0.1044708818615384,Low stress,,,,,,,0.1044708818615384,
BGD.3.9.4.13_1,Munshiganj,Serajdikhan,Rasunia,13.850066529876283,0.0285964859364779,0.5994020926756354,0.0056504533779655,0.0534261682864,0.5994020926756354,0.170809863420335,Low stress,,,,,,,0.170809863420335,
BGD.3.9.4.14_1,Munshiganj,Serajdikhan,Sekharnagar,9.316640022730612,0.0263990493543531,0.2970779220779226,0.0032914160783573,0.0493207471903927,0.2970779220779226,0.092848308467461,Low stress,,,,,,,0.092848308467461,
BGD.3.9.5.1_1,Munshiganj,Sreenagar,Atpara,13.260538796259056,0.0265457198118388,0.0092592592592592,0.0053436836728508,0.0495947682908063,0.0092592592592592,0.0218104571857373,Low stress,,,,,,,0.0218104571857373,
BGD.3.9.5.2_1,Munshiganj,Sreenagar,Baghra,16.60904030361657,0.0207803156549954,0.9760394644115574,0.0070861272618667,0.0388233940245119,0.9760394644115574,0.2604325049162152,Low stress,,,,,,,0.2604325049162152,
BGD.3.9.5.3_1,Munshiganj,Sreenagar,Baraikhali,8.025819374289778,0.0129983286812678,0.3010563380281695,0.0026197179595113,0.0242844836638304,0.3010563380281695,0.0848115409731875,Low stress,,,,,,,0.0848115409731875,
BGD.3.9.5.4_1,Munshiganj,Sreenagar,Bhagyakul,21.33054175225072,0.0269455538733282,0.9984103406040704,0.0095430322122229,0.0503417692301251,0.9984103406040704,0.2710394172664506,Low stress,,,,,,,0.2710394172664506,
BGD.3.9.5.5_1,Munshiganj,Sreenagar,Birtara,11.691638375418265,0.0223057075103074,0.0135746606334841,0.0045272825232345,0.041673249148167,0.0135746606334841,0.0197902153695233,Low stress,,,,,,,0.0197902153695233,
BGD.3.9.5.6_1,Munshiganj,Sreenagar,Hasara,10.29443782161414,0.0241298615476834,0.4669665448411588,0.0038002280058045,0.0450812749034172,0.4669665448411588,0.1340401736288075,Low stress,,,,,,,0.1340401736288075,
BGD.3.9.5.7_1,Munshiganj,Sreenagar,Kola Para,17.684767835199153,0.0290592985744801,0.1787538304392239,0.0076458984122799,0.0542908306766637,0.1787538304392239,0.0667486077115502,Low stress,,,,,,,0.0667486077115502,
BGD.3.9.5.8_1,Munshiganj,Sreenagar,Kukutia,12.09251862743606,0.0168340472275208,0.066454013822435,0.0047358866476635,0.0314506699220507,0.066454013822435,0.0295155925873919,Low stress,,,,,,,0.0295155925873919,
BGD.3.9.5.9_1,Munshiganj,Sreenagar,Patabhog,26.53499594798713,0.0498021428376198,0.0723684210526316,0.0122512489556713,0.0930442177467668,0.0723684210526316,0.0555580810567948,Low stress,,,,,,,0.0555580810567948,
BGD.3.9.5.10_1,Munshiganj,Sreenagar,Rarikhal,14.015446273574565,0.0392798965941731,0.3338829348722182,0.0057365112380343,0.073385742932691,0.3338829348722182,0.1114503482397101,Low stress,,,,,,,0.1114503482397101,
BGD.3.9.5.11_1,Munshiganj,Sreenagar,Sholaghar,12.276515550610664,0.0276363754868452,0.4193292843939801,0.0048316322396783,0.0516324156354781,0.4193292843939801,0.1248363194667837,Low stress,,,,,,,0.1248363194667837,
BGD.3.9.5.12_1,Munshiganj,Sreenagar,Shyamsiddhi,10.58059659770807,0.0129413691659378,0.6417994641094348,0.0039491350687848,0.0241780674888398,0.6417994641094348,0.1704918436759665,Low stress,,,,,,,0.1704918436759665,
BGD.3.9.5.13_1,Munshiganj,Sreenagar,Sreenagar,19.394115066071745,0.0467006844448654,0.433597185576078,0.008535383191454,0.0872498331362718,0.433597185576078,0.1423508912682963,Low stress,,,,,,,0.1423508912682963,
BGD.3.9.5.14_1,Munshiganj,Sreenagar,Tantar,13.018833044934713,0.0232580988983978,0.0178571428571428,0.0052179084160985,0.0434525804508894,0.0178571428571428,0.0217598522385364,Low stress,,,,,,,0.0217598522385364,
BGD.3.9.6.1_1,Munshiganj,Tongibari,Abdullahpur,45.13922657966613,0.05278096875,0.9095477386934676,0.021932242773806,0.0986094908661365,0.9095477386934676,0.2706731535860371,Low stress,,,,,,,0.2706731535860371,
BGD.3.9.6.2_1,Munshiganj,Tongibari,Arial,15.929775944778257,0.0278016716467234,0.4922360248447212,0.006732661741632,0.0519412347146602,0.4922360248447212,0.1439315030579642,Low stress,,,,,,,0.1439315030579642,
BGD.3.9.6.3_1,Munshiganj,Tongibari,Autshahi,15.535683093015962,0.0305243025510965,0.7856173677069206,0.0065275895439575,0.0570278644915462,0.7856173677069206,0.2189751303163543,Low stress,,,,,,,0.2189751303163543,
BGD.3.9.6.4_1,Munshiganj,Tongibari,Betka,19.579751603691108,0.031630062936889,0.9401408450704224,0.0086319819817342,0.0590937316259561,0.9401408450704224,0.259170810129384,Low stress,,,,,,,0.259170810129384,
BGD.3.9.6.5_1,Munshiganj,Tongibari,Dhipur,16.216616223793572,0.0256580133842392,0.0935251798561152,0.0068819234350025,0.0479362864376441,0.0935251798561152,0.0429117645912052,Low stress,,,,,,,0.0429117645912052,
BGD.3.9.6.6_1,Munshiganj,Tongibari,Dighir Para,14.337128827103548,0.0093733203474262,0.9642407454041804,0.0059039036378475,0.0175119625326106,0.9642407454041804,0.2495509346925978,Low stress,,,,,,,0.2495509346925978,
BGD.3.9.6.7_1,Munshiganj,Tongibari,Hasail Banari,9.486966761221602,0.0055057756039867,0.9495284440807884,0.0033800481822609,0.0102863161095792,0.9495284440807884,0.2423343409314542,Low stress,,,,,,,0.2423343409314542,
BGD.3.9.6.8_1,Munshiganj,Tongibari,Jashalong,12.12529850284191,0.0247998594716132,0.2317073170731708,0.0047529441534237,0.0463330168802085,0.2317073170731708,0.0760445628377352,Low stress,,,,,,,0.0760445628377352,
BGD.3.9.6.9_1,Munshiganj,Tongibari,Kamarkhara,13.449004274739016,0.0176533661776673,0.9693426042983566,0.0054417545454506,0.0329813849969028,0.9693426042983566,0.2560558376416854,Low stress,,,,,,,0.2560558376416854,
BGD.3.9.6.10_1,Munshiganj,Tongibari,Kathadia Shimulia,13.399710595330644,0.0170542186189544,0.1463414634146343,0.0054161038311011,0.03186201115596,0.1463414634146343,0.049903511290685,Low stress,,,,,,,0.049903511290685,
BGD.3.9.6.11_1,Munshiganj,Tongibari,Panchgaon,10.540944251120992,0.0135854003223121,0.8996856993190152,0.0039285013683225,0.0253812963407543,0.8996856993190152,0.2353762790963468,Low stress,,,,,,,0.2353762790963468,
BGD.3.9.6.12_1,Munshiganj,Tongibari,Sonarang Tongibari,26.61787691713342,0.0378459963896589,0.1826086956521742,0.0122943773260851,0.0707068195921642,0.1826086956521742,0.075317311700735,Low stress,,,,,,,0.075317311700735,
BGD.3.11.1.1_1,Narayanganj,Araihazar,Araihazar,28.87067247247417,0.0541851920407218,0.2130177514792902,0.013466653690346,0.1012329694994355,0.2130177514792902,0.0940726386707634,Low stress,,,,,,,0.0940726386707634,
BGD.3.11.1.2_1,Narayanganj,Araihazar,Bishnandi,26.11113266549033,0.0319403857698721,0.9878271058455922,0.0120306852624542,0.0596735007603489,0.9878271058455922,0.2726547758325019,Low stress,,,,,,,0.2726547758325019,
BGD.3.11.1.3_1,Narayanganj,Araihazar,Brahmandi,26.76433519461616,0.0450824666727837,0.1273885350318474,0.0123705891139841,0.0842265534505326,0.1273885350318474,0.0662746631112419,Low stress,,,,,,,0.0662746631112419,
BGD.3.11.1.4_1,Narayanganj,Araihazar,Duptara,34.29622710873933,0.0579820274826386,0.5952380952380958,0.0162899234042892,0.1083265113327297,0.5952380952380958,0.193239772137695,Low stress,,,,,,,0.193239772137695,
BGD.3.11.1.5_1,Narayanganj,Araihazar,Fatehpur,28.29246516382262,0.0585019669367302,0.4079601990049756,0.0131657747402041,0.1092979024622112,0.4079601990049756,0.1455106255090995,Low stress,,,,,,,0.1455106255090995,
BGD.3.11.1.6_1,Narayanganj,Araihazar,Haizadi,15.049527036110012,0.02475358481248,0.1996466431095407,0.0062746108599833,0.0462465629805323,0.1996466431095407,0.0686078021645648,Low stress,,,,,,,0.0686078021645648,
BGD.3.11.1.7_1,Narayanganj,Araihazar,Kala Paharia,15.140358666514226,0.0240593382541271,0.973697270471462,0.0063218764776722,0.0449495178281591,0.973697270471462,0.2616853994487901,Low stress,,,,,,,0.2616853994487901,
BGD.3.11.1.8_1,Narayanganj,Araihazar,Khagakanda,17.070858545495494,0.0356618265560355,0.9754081838339044,0.0073264413943479,0.0666261844625034,0.9754081838339044,0.2701017870780914,Low stress,,,,,,,0.2701017870780914,
BGD.3.11.1.9_1,Narayanganj,Araihazar,Mahmudpur,18.413781520309644,0.0448212064371736,0.73524720893142,0.0080252517496264,0.0837384468578116,0.73524720893142,0.2163303593329396,Low stress,,,,,,,0.2163303593329396,
BGD.3.11.1.10_1,Narayanganj,Araihazar,Sadasardi,32.48464710258492,0.0580425667970933,0.5412844036697254,0.0153472402486217,0.108439615565508,0.5412844036697254,0.1794138624648078,Low stress,,,,,,,0.1794138624648078,
BGD.3.11.1.11_1,Narayanganj,Araihazar,Satgram,25.923716936885583,0.0471111891978228,0.3179396092362351,0.0119331606431371,0.0880167698872624,0.3179396092362351,0.1150640360268554,Low stress,,,,,,,0.1150640360268554,
BGD.3.11.1.12_1,Narayanganj,Araihazar,Uchitpur,17.20522457733608,0.0508234317693183,0.1502145922746781,0.0073963607986688,0.0949522687728672,0.1502145922746781,0.0737454864586406,Low stress,,,,,,,0.0737454864586406,
BGD.3.11.2.1_1,Narayanganj,Bandar,Bandar,39.54195977508454,0.1069358382689263,0.8025477707006373,0.0190196200265188,0.1997858094835052,0.8025477707006373,0.2781698240049937,Low stress,,,,,,,0.2781698240049937,
BGD.3.11.2.2_1,Narayanganj,Bandar,Dhamgar,55.709124505816334,0.1217385662392228,0.040506329113924,0.027432449608865,0.2274414115527806,0.040506329113924,0.1007040561655002,Low stress,,,,,,,0.1007040561655002,
BGD.3.11.2.3_1,Narayanganj,Bandar,Kadam Rasul Paurashava,101.9751868252928,0.1811192499148522,0.9738461538461538,0.0515076974474724,0.338381000635956,0.9738461538461538,0.382497967663112,Moderate stress,,,,,,,0.382497967663112,
BGD.3.11.2.4_1,Narayanganj,Bandar,Kalagachhia,48.12057873193451,0.0859073838557641,0.9828557126767612,0.0234836346226388,0.1604988234259845,0.9828557126767612,0.3112819702173404,Low stress,,,,,,,0.3112819702173404,
BGD.3.11.2.5_1,Narayanganj,Bandar,Madanpur,70.88492090108937,0.1289959130995913,0.0493827160493827,0.0353294056290586,0.2410001486485239,0.0493827160493827,0.1108274932909525,Low stress,,,,,,,0.1108274932909525,
BGD.3.11.2.6_1,Narayanganj,Bandar,Musapur,33.85574454125359,0.0856764384971692,0.430992736077482,0.0160607116138503,0.1600673534327601,0.430992736077482,0.1701960423663767,Low stress,,,,,,,0.1701960423663767,
BGD.3.11.3.1_1,Narayanganj,Narayanganj Sadar,Alir Tek,37.23172871228819,0.0342360472075264,0.985522430707684,0.0178174562240926,0.0639624331336888,0.985522430707684,0.2758944417633491,Low stress,,,,,,,0.2758944417633491,
