GID_4,NAME_3,NAME_4,pop,builtup,flood,city_corp,corp_spatial,hh_total,pop_total,hh_size,elec_coverage,area_km2,ward_no,n_fragments,pop_norm,builtup_norm,flood_norm,hh_size_norm,ASI,stress_tier
BGD.3.12.5.20_1,Roypura,Paratali,15.03977310419952,0.0192338762959423,0.9610889256842317,,,,,,,,,,0.006269535253450711,0.03593421632537055,0.9610889256842317,,0.25535702123631787,Low stress
BGD.3.12.5.21_1,Roypura,Radhanagar,18.753809015502004,0.0134815280311732,0.6434426229508202,,,,,,,,,,0.008202190218307192,0.025187234087126108,0.6434426229508202,,0.17295706375552206,Low stress
BGD.3.12.5.22_1,Roypura,Roypura,17.820236628597833,0.0117746954147919,0.9743106588782112,,,,,,,,,,0.007716391655317391,0.021998397290812554,0.9743106588782112,,0.25436366043346414,Low stress
BGD.3.12.5.23_1,Roypura,Roypura Paurashava,19.166360539422,0.0314398493500182,0.9218071242397916,,,,,,,,,,0.008416867666238349,0.05873835988115185,0.9218071242397916,,0.2543769540848464,Low stress
BGD.3.12.5.24_1,Roypura,Sreenagar,15.733264776371012,0.015018881298929,0.9751584879079592,,,,,,,,,,0.006630404172146446,0.028059436447276813,0.9751584879079592,,0.25626258640239524,Low stress
BGD.3.12.5.25_1,Roypura,Uttar Bakharnagar,20.23429542649021,0.0167322110054268,0.2530120481927713,,,,,,,,,,0.008972583795787567,0.03126041161019622,0.2530120481927713,,0.07778318963007652,Low stress
BGD.3.12.6.1_1,Shibpur,Ayubpur,16.82252886462589,0.0165303743315508,0.2568627450980394,,,,,,,,,,0.007197219275306661,0.030883324714665778,0.2568627450980394,,0.07790373763476555,Low stress
BGD.3.12.6.2_1,Shibpur,Baghaba,10.741600320102991,0.0182598079742704,0.7554585152838432,,,,,,,,,,0.004032915799741122,0.03411438649761851,0.7554585152838432,,0.20241783041502373,Low stress
BGD.3.12.6.3_1,Shibpur,Chak Radha,10.143210991332737,0.0123615652895527,0.2224334600760461,,,,,,,,,,0.003721534829071024,0.023094833012349696,0.2224334600760461,,0.06518017050496233,Low stress
BGD.3.12.6.4_1,Shibpur,Dulalpur,9.397936063696635,0.0161811770048756,0.8459348307497631,,,,,,,,,,0.003333719707333592,0.030230927242418597,0.8459348307497631,,0.2233980201052207,Low stress
BGD.3.12.6.5_1,Shibpur,Josar,11.12721768227738,0.0232098419173891,0.8537414965986398,,,,,,,,,,0.004233577647752127,0.04336242302406119,0.8537414965986398,,0.23030565326718222,Low stress
BGD.3.12.6.6_1,Shibpur,Joynagar,7.005589770724425,0.0140346849800416,0.1381011097410606,,,,,,,,,,0.002088825998390621,0.026220684711258095,0.1381011097410606,,0.04453804748356173,Low stress
BGD.3.12.6.7_1,Shibpur,Masimpur,10.42618224341305,0.0121368180709372,0.4658333333333338,,,,,,,,,,0.003868783215544725,0.022674942863947396,0.4658333333333338,,0.12594207662193294,Low stress
BGD.3.12.6.8_1,Shibpur,Putia,32.68676404157312,0.0568839398655254,0.5768421052631586,,,,,,,,,,0.015452414865923777,0.10627497905860982,0.5768421052631586,,0.1875877349326726,Low stress
BGD.3.12.6.9_1,Shibpur,Sadhar Char,12.493462878235452,0.0166306292429688,0.5606694560669461,,,,,,,,,,0.004944524074830072,0.031070628699527904,0.5606694560669461,,0.15301989369150332,Low stress
BGD.3.12.6.10_1,Shibpur,Shibpur Paurashava,21.266247657152658,0.0404107012596352,0.2125000000000001,,,,,,,,,,0.009509575803865668,0.07549839972871228,0.2125000000000001,,0.08335327022659558,Low stress
BGD.3.14.1.1_1,Balia Kandi,Baharpur,8.346792118077122,0.019562743854173,0.7393101255762209,,,,,,,,,,0.002786740999050734,0.03654863215076252,0.7393101255762209,,0.1987342490464424,Low stress
BGD.3.14.1.2_1,Balia Kandi,Baliakandi,7.427371820027961,0.0180236975533654,0.1937984496124034,,,,,,,,,,0.002308306690322851,0.03367326673523008,0.1937984496124034,,0.061158578436560515,Low stress
BGD.3.14.1.3_1,Balia Kandi,Islampur,7.297786006854153,0.0152675425959008,0.714285714285715,,,,,,,,,,0.002240874745348066,0.028524004727723585,0.714285714285715,,0.18945118012427123,Low stress
BGD.3.14.1.4_1,Balia Kandi,Jamalpur,7.976872352094519,0.0147656418846791,0.4929048414023382,,,,,,,,,,0.002594247633504867,0.02758631497380213,0.4929048414023382,,0.13391911964481723,Low stress
BGD.3.14.1.5_1,Balia Kandi,Jangal,7.042182564654818,0.0116873934029439,0.8658101356174166,,,,,,,,,,0.0021078676141844605,0.021835292915432538,0.8658101356174166,,0.22493803347042932,Low stress
BGD.3.14.1.6_1,Balia Kandi,Narua,7.172970848504337,0.019600938120517,0.8363281250000004,,,,,,,,,,0.0021759252830286444,0.03661998963523816,0.8363281250000004,,0.2227693977355449,Low stress
BGD.3.14.1.7_1,Balia Kandi,Nawabpur,6.981998651121293,0.0212240076140436,0.0757894736842106,,,,,,,,,,0.0020765500011960952,0.03965233368248561,0.0757894736842106,,0.03365630521040105,Low stress
BGD.3.14.2.1_1,Goalandaghat,Chhota Bhakla,8.252125838828244,0.016330740100826,0.3280839895013128,,,,,,,,,,0.0027374799636261534,0.030510352593891177,0.3280839895013128,,0.09379461276864057,Low stress
BGD.3.14.2.2_1,Goalandaghat,Daulatdia,13.109156292104348,0.0134929428599624,0.9916142557652028,,,,,,,,,,0.005264909488854209,0.025208560153734672,0.9916142557652028,,0.2588325237906495,Low stress
BGD.3.14.2.3_1,Goalandaghat,Debagram,6.914576942254949,0.0075656739243131,0.9611601257478954,,,,,,,,,,0.002041466091537841,0.014134777579953385,0.9611601257478954,,0.24605379002657268,Low stress
BGD.3.14.2.4_1,Goalandaghat,Goalandaghat Paurashava,7.934102731830217,0.0135056663343303,0.0581395348837209,,,,,,,,,,0.0025719918123650433,0.025232331133297585,0.0581395348837209,,0.024394996342530395,Low stress
BGD.3.14.2.5_1,Goalandaghat,Ujan Char,8.530486195231791,0.0197739620801073,0.9334662462908034,,,,,,,,,,0.002882329000541866,0.036943246387944925,0.9334662462908034,,0.24744962940869833,Low stress
BGD.3.14.3.1_1,Kalukhali,Boalia,7.677314541197501,0.0177193842056093,0.2514220705346986,,,,,,,,,,0.0024383681793698556,0.0331047249862498,0.2514220705346986,,0.07541751865061003,Low stress
BGD.3.14.3.2_1,Kalukhali,Kalikapur,7.008536197494981,0.0159243874019582,0.6852713178294575,,,,,,,,,,0.0020903592162869185,0.02975117303170411,0.6852713178294575,,0.1825668837049756,Low stress
BGD.3.14.3.3_1,Kalukhali,Madapur,6.119004762165353,0.0147048197884143,0.0155038759689922,,,,,,,,,,0.0016274780309828108,0.02747268242615998,0.0155038759689922,,0.014142399053797166,Low stress
BGD.3.14.3.4_1,Kalukhali,Majhbari,6.579445333942751,0.0185464173354735,0.1425000000000002,,,,,,,,,,0.0018670752719138694,0.034649852288698865,0.1425000000000002,,0.0484992784098102,Low stress
BGD.3.14.3.5_1,Kalukhali,Mrigi,6.005920652817999,0.022781552735197,0.3563852354688166,,,,,,,,,,0.0015686329980870754,0.04256226002592681,0.3563852354688166,,0.10462055307551336,Low stress
BGD.3.14.3.6_1,Kalukhali,Ratandia,6.202918325600313,0.0145998585133977,0.9405811110479289,,,,,,,,,,0.0016711437275092884,0.0272765856485682,0.9405811110479289,,0.2453605402299848,Low stress
