GID_4,NAME_2,NAME_3,NAME_4,pop,builtup,flood
BGD.3.1.13.4_1,Dhaka,Gendaria,Ward No-82,390.9526977539062,0.379955930359086,1.0
BGD.3.1.14.1_1,Dhaka,Gulshan,Ward No-18,237.4296834685175,0.36574350300347763,0.9793103448275863
BGD.3.1.14.2_1,Dhaka,Gulshan,Ward No-19,287.59618480565825,0.33252388730767624,0.9956896551724138
BGD.3.1.14.3_1,Dhaka,Gulshan,Ward No-20 (Part),408.4976381035981,0.34089118979494515,0.9736842105263159
BGD.3.1.15.1_1,Dhaka,Hazaribagh,Ward No-46 (Part),263.15639886437583,0.2566673681046145,0.9922752808988764
BGD.3.1.15.2_1,Dhaka,Hazaribagh,Ward No-48 (Part),406.05508338818913,0.3060210310828876,0.9511568123393317
BGD.3.1.15.3_1,Dhaka,Hazaribagh,Ward No-58,545.7918652895678,0.3814289315726291,0.7903225806451615
BGD.3.1.16.1_1,Dhaka,Jatrabari,Dhania(part),359.84953649217965,0.413410391742904,
BGD.3.1.16.2_1,Dhaka,Jatrabari,Matuail (part),640.4534848857219,0.2483847526506369,0.8776190476190476
BGD.3.1.16.3_1,Dhaka,Jatrabari,Ward No-76 (Part),636.9471709236266,0.4504119047619048,
BGD.3.1.16.4_1,Dhaka,Jatrabari,Ward No-84,429.51506025200115,0.44791182128451745,0.5
BGD.3.1.16.5_1,Dhaka,Jatrabari,Ward No-85,378.8258042689214,0.32162345513678975,0.4335664335664336
BGD.3.1.16.6_1,Dhaka,Jatrabari,Ward No-86,402.56619393472647,0.34362258246405414,0.9836065573770493
BGD.3.1.17.1_1,Dhaka,Kadamtali,Dhania(part),436.07831216012903,0.4506446811573341,0.0
BGD.3.1.17.2_1,Dhaka,Kadamtali,Matuail (part),504.33919262327083,0.3050977649265395,0.627450980392157
BGD.3.1.17.3_1,Dhaka,Kadamtali,Shyampur,393.97060309366884,0.26805598455598456,0.9900095147478593
BGD.3.1.17.4_1,Dhaka,Kadamtali,Ward No-88,376.28974076414016,0.4417361396303902,0.0
BGD.3.1.17.5_1,Dhaka,Kadamtali,Ward No-89,363.10590802796423,0.4937212162623846,
BGD.3.1.18.1_1,Dhaka,Kafrul,Ward No-04,444.41029738563014,0.3042341893830702,0.6547085201793723
BGD.3.1.18.2_1,Dhaka,Kafrul,Ward No-14 (part),895.8500364087763,0.41689189686924505,1.0
BGD.3.1.18.3_1,Dhaka,Kafrul,Ward No-15 (part),502.34801245515246,0.28366208447085284,0.9402597402597405
BGD.3.1.18.4_1,Dhaka,Kafrul,Ward No-16,433.0251356575882,0.2111023657030754,0.9653179190751446
BGD.3.1.19.1_1,Dhaka,Kalabagan,Ward No-50,899.8107260911623,0.45089208201892755,
BGD.3.1.19.2_1,Dhaka,Kalabagan,Ward No-51 (Part),667.4195481610291,0.3964804931910196,
BGD.3.1.20.1_1,Dhaka,Kamrangir Char,Sultanganj,205.9518892800089,0.3804904524699046,0.9956363636363637
BGD.3.1.21.1_1,Dhaka,Keraniganj,Aganagar,348.30538378632923,0.4026156846000569,0.9840425531914894
BGD.3.1.21.2_1,Dhaka,Keraniganj,Basta,27.687081648244856,0.049964302127700484,0.748717948717949
BGD.3.1.21.3_1,Dhaka,Keraniganj,Hazratpur,18.497452341278493,0.04910630495141138,0.8390804597701154
BGD.3.1.21.4_1,Dhaka,Keraniganj,Kalatia,18.80751021313257,0.06131336809369111,0.8344322344322348
BGD.3.1.21.5_1,Dhaka,Keraniganj,Kalindi,92.12104739306362,0.1574434584356366,0.9200857317819966
BGD.3.1.21.6_1,Dhaka,Keraniganj,Konda,63.550948042612106,0.08248567971364094,0.9327615417196076
BGD.3.1.21.7_1,Dhaka,Keraniganj,Ruhitpur,25.11386283968426,0.06944284670719475,0.9315417810906241
BGD.3.1.21.8_1,Dhaka,Keraniganj,Sakta,49.93183655473193,0.11914748798282214,0.8818587555788924
BGD.3.1.21.9_1,Dhaka,Keraniganj,Subhadya (Part),120.3917215534939,0.17892629088232198,0.8055968301139182
BGD.3.1.21.10_1,Dhaka,Keraniganj,Taranagar,25.51809787740096,0.06708653626065629,0.3178053830227747
BGD.3.1.21.11_1,Dhaka,Keraniganj,Tegharia,42.517359604930185,0.07321650231813798,0.20349761526232146
BGD.3.1.21.12_1,Dhaka,Keraniganj,Zinjira,308.8468863509962,0.2827753024193548,0.9966254218222722
BGD.3.1.22.1_1,Dhaka,Khilgaon,Dakshingaon (Part),429.47357264244476,0.2382438929133858,0.7082228116710878
BGD.3.1.22.2_1,Dhaka,Khilgaon,Nasirabad,79.72953643629064,0.03816470794720586,0.9765484894468202
BGD.3.1.22.3_1,Dhaka,Khilgaon,Ward No-24,961.2547310502429,0.37625619874577915,0.9024390243902439
BGD.3.1.22.4_1,Dhaka,Khilgaon,Ward No-25,1062.8341383656684,0.47345311913696053,0.6551724137931034
BGD.3.1.22.5_1,Dhaka,Khilgaon,Ward No-26,898.5948557020918,0.3958209711084259,0.4000000000000001
BGD.3.1.23.1_1,Dhaka,Khilkhet,Dakshinkhan (part),85.81277495647257,0.08420925693373041,0.9310260186548847
BGD.3.1.23.2_1,Dhaka,Khilkhet,Dumni,61.14477620705127,0.07122905152122742,0.9854758291784089
BGD.3.1.23.3_1,Dhaka,Khilkhet,Ward No-17 (Part),159.93841135550286,0.261251849357646,0.778084714548803
BGD.3.1.24.1_1,Dhaka,Kotwali,Ward No-68 (Part),665.1050650177563,0.46909179926560585,0.9166666666666666
BGD.3.1.24.2_1,Dhaka,Kotwali,Ward No-71 (Part),783.871287693487,0.35475046728971965,
BGD.3.1.24.3_1,Dhaka,Kotwali,Ward No-72,719.3339772676647,0.4866857142857142,
BGD.3.1.24.4_1,Dhaka,Kotwali,Ward No-73,502.76521466254604,0.3358390348197924,0.9931506849315068
BGD.3.1.25.1_1,Dhaka,Lalbagh,Ward No-56 (Part),1253.5221860658871,0.2330702797202797,
BGD.3.1.25.2_1,Dhaka,Lalbagh,Ward No-59,713.0949704960507,0.38509563189143337,0.0
BGD.3.1.25.3_1,Dhaka,Lalbagh,Ward No-60,743.4827752297972,0.47988735157459983,0.8181818181818182
BGD.3.1.25.4_1,Dhaka,Lalbagh,Ward No-61,1192.0013079874313,0.45029609030837003,
BGD.3.1.25.5_1,Dhaka,Lalbagh,Ward No-62,955.5652256250024,0.3167900898652022,0.7777777777777778
BGD.3.1.25.6_1,Dhaka,Lalbagh,Ward No-91,260.5333717998937,0.4235497063142438,0.9519230769230771
BGD.3.1.25.7_1,Dhaka,Lalbagh,Ward No-92,282.2351601705967,0.4104448395217119,0.8292682926829269
BGD.3.1.26.1_1,Dhaka,Mirpur,Ward No-07 (Part),1547.5918076812704,0.36091539166284936,0.0
BGD.3.1.26.2_1,Dhaka,Mirpur,Ward No-11,581.2097339757116,0.36372432372993185,0.7727272727272727
BGD.3.1.26.3_1,Dhaka,Mirpur,Ward No-12,597.1200356646925,0.38176474670367805,0.8333333333333334
BGD.3.1.26.4_1,Dhaka,Mirpur,Ward No-13,1017.7461022913728,0.4362010768899418,0.0
BGD.3.1.26.5_1,Dhaka,Mirpur,Ward No-14 (part),1003.3442914954512,0.4400706782106782,
BGD.3.1.27.1_1,Dhaka,Mohammadpur,Ward No-42,927.1094611989699,0.4252641412283928,0.42857142857142855
BGD.3.1.27.2_1,Dhaka,Mohammadpur,Ward No-44,995.6870441078066,0.37560944399018814,0.8
BGD.3.1.27.3_1,Dhaka,Mohammadpur,Ward No-45,762.9810455266816,0.3142470102411629,1.0
BGD.3.1.27.4_1,Dhaka,Mohammadpur,Ward No-46,534.0461028423977,0.2943863590772317,0.8435091879075283
BGD.3.1.27.5_1,Dhaka,Mohammadpur,Ward No-47(part),493.9836397321529,0.25866554641060824,0.9805068226120858
BGD.3.1.27.6_1,Dhaka,Mohammadpur,Ward No-51(part),516.481319489771,0.29937709183673467,
BGD.3.1.28.1_1,Dhaka,Motijheel,Ward No-31,541.8436338915217,0.40585842335095373,0.4
BGD.3.1.28.2_1,Dhaka,Motijheel,Ward No-32,440.5317206430126,0.3224256923732425,0.9333333333333336
BGD.3.1.28.3_1,Dhaka,Motijheel,Ward No-33,588.1998229019408,0.2743475993804853,0.4
BGD.3.1.28.4_1,Dhaka,Motijheel,Ward No-34,697.3839520985948,0.3389292381812706,0.7777777777777778
BGD.3.1.28.5_1,Dhaka,Motijheel,Ward No-35,673.4117262936127,0.4039991908006815,1.0
BGD.3.1.29.1_1,Dhaka,Nawabganj,Agla,11.880521958982543,0.0163431142078158,0.2805907172995788
BGD.3.1.29.2_1,Dhaka,Nawabganj,Bakshanagar,20.727556417379677,0.049530106359887124,0.682424916573972
BGD.3.1.29.3_1,Dhaka,Nawabganj,Bandura,14.29774060022897,0.04137319396744812,0.5536277602523666
BGD.3.1.29.4_1,Dhaka,Nawabganj,Barrah,16.238925778565946,0.0300966919205023,0.43784639746635046
BGD.3.1.29.5_1,Dhaka,Nawabganj,Baruakhali,9.621674568619342,0.031866803352831215,0.19777960526315838
BGD.3.1.29.6_1,Dhaka,Nawabganj,Churain,11.599268700581778,0.02852559365086056,0.37521853146853207
BGD.3.1.29.7_1,Dhaka,Nawabganj,Galimpur,14.537266432648906,0.027026233490566026,0.5934065934065941
BGD.3.1.29.8_1,Dhaka,Nawabganj,Jantrail,13.915890047838998,0.024258800859531932,0.18551294657489398
BGD.3.1.29.9_1,Dhaka,Nawabganj,Joykrishnapur,8.27442784387908,0.03145400316758142,0.6689130810437192
BGD.3.1.29.10_1,Dhaka,Nawabganj,Kailail,12.822424244252115,0.021214161107606842,0.6696832579185529
BGD.3.1.29.11_1,Dhaka,Nawabganj,Kalakopa,25.78127234550061,0.07837133442576226,0.48844884488448903
BGD.3.1.29.12_1,Dhaka,Nawabganj,Nayansree,9.422853970653819,0.028394723435578056,0.24039580908032643
BGD.3.1.29.13_1,Dhaka,Nawabganj,Shikari Para,8.618487077623698,0.03391291902795121,0.29205479452054833
BGD.3.1.29.14_1,Dhaka,Nawabganj,Sholla,11.179066570705384,0.029452748707044545,0.7974388824214207
BGD.3.1.30.1_1,Dhaka,New Market,Ward No-52,444.77161976647744,0.295092318169436,0.9
BGD.3.1.31.1_1,Dhaka,Pallabi,Ward No-02,107.90560243851897,0.2927339117280655,0.9904191616766468
BGD.3.1.31.2_1,Dhaka,Pallabi,Ward No-03,314.03439510508605,0.4219020473157417,0.0
BGD.3.1.31.3_1,Dhaka,Pallabi,Ward No-05,167.3806421715639,0.40781774298760604,0.9787234042553192
BGD.3.1.31.4_1,Dhaka,Pallabi,Ward No-06,775.3533809465025,0.2797414137380192,0.958490566037736
BGD.3.1.31.5_1,Dhaka,Pallabi,Ward No-15 (part),92.96927949216848,0.1812795936931474,0.9917469050894085
BGD.3.1.32.1_1,Dhaka,Paltan,Ward No-36,449.2239174244457,0.3544896636731819,0.8888888888888888
BGD.3.1.33.1_1,Dhaka,Ramna,Ward No-53,489.28174174123956,0.29829534436321664,0.9285714285714286
BGD.3.1.33.2_1,Dhaka,Ramna,Ward No-54,593.7448575901101,0.30886732340221057,0.9964788732394366
BGD.3.1.33.3_1,Dhaka,Ramna,Ward No-55,567.5454849171526,0.35977403529763685,0.9965277777777778
BGD.3.1.34.1_1,Dhaka,Rampura,Ward No-22,849.5819847639917,0.3484872801477018,0.9446540880503147
BGD.3.1.34.2_1,Dhaka,Rampura,Ward No-23,880.7579756820296,0.37751305970149246,0.47619047619047616
BGD.3.1.35.1_1,Dhaka,Sabujbagh,Dakshingaon (Part),272.9989236397203,0.1857530731707317,0.7608695652173916
BGD.3.1.35.2_1,Dhaka,Sabujbagh,Manda,668.882899203181,0.2619472186076773,0.4
BGD.3.1.35.3_1,Dhaka,Sabujbagh,Ward No-27,821.1411624023439,0.4596173028571429,0.16666666666666666
BGD.3.1.35.4_1,Dhaka,Sabujbagh,Ward No-28,784.4809783411016,0.4154066059225513,0.5333333333333334
BGD.3.1.35.5_1,Dhaka,Sabujbagh,Ward No-29,693.3350713597112,0.44877245421245426,0.14285714285714285
BGD.3.1.35.6_1,Dhaka,Sabujbagh,Ward No-30,584.6253665913736,0.3922663414634146,0.1818181818181818
BGD.3.1.36.1_1,Dhaka,Savar,Amin Bazar,99.44525754960846,0.06200290167186171,0.9966822023856545
BGD.3.1.36.2_1,Dhaka,Savar,Ashulia,60.228709907631696,0.17186881112105565,0.9814416077104464
BGD.3.1.36.3_1,Dhaka,Savar,Banagram,28.169783611866787,0.05484619309469676,0.9568703681205198
BGD.3.1.36.4_1,Dhaka,Savar,Bhakurta,23.779296647512304,0.055099688929773134,0.8516898608349908
BGD.3.1.36.5_1,Dhaka,Savar,Biralia,25.797252795926735,0.05607746935750955,0.9717174573994203
BGD.3.1.36.6_1,Dhaka,Savar,Dhamsana,52.182022671616345,0.17444254296310613,0.9282927343667557
BGD.3.1.36.7_1,Dhaka,Savar,Kaundia,98.19522348145394,0.04166487306893127,0.9992738538994045
BGD.3.1.36.8_1,Dhaka,Savar,Pathalia(part),34.07676598940766,0.10387176382867509,0.8104389086595496
BGD.3.1.36.9_1,Dhaka,Savar,Savar,34.485449779638536,0.09324081856808399,0.7349397590361446
BGD.3.1.36.10_1,Dhaka,Savar,Savar Paurashava,89.08686393819924,0.24498531960455802,0.8650751072961376
BGD.3.1.36.11_1,Dhaka,Savar,Shimulia,24.780443655555946,0.08298109459740707,0.7410589060308563
BGD.3.1.36.12_1,Dhaka,Savar,Tetuljhora,66.66668567747072,0.1519117539822812,0.8545831761599401
BGD.3.1.36.13_1,Dhaka,Savar,Yearpur,56.30879531133143,0.1586117636131823,0.9910040451609002
BGD.3.1.37.1_1,Dhaka,Shah Ali,Ward No-08,743.287396770309,0.1801943764413695,0.9551760939167555
BGD.3.1.38.1_1,Dhaka,Shahbagh,Ward No-56(part),292.0829411976783,0.18859331681189537,0.9444444444444444
BGD.3.1.38.2_1,Dhaka,Shahbagh,Ward No-57,522.4860642892448,0.2763035909588043,1.0
BGD.3.1.39.1_1,Dhaka,Sher-e-bangla Nagar,Ward No-40 (Part),388.52565694946617,0.19828134841767323,0.9662921348314608
BGD.3.1.39.2_1,Dhaka,Sher-e-bangla Nagar,Ward No-41,678.6267843225074,0.35986829122439806,0.9764705882352942
BGD.3.1.40.1_1,Dhaka,Shyampur,Ward No-83,327.3215074120742,0.38494246889325473,0.9956521739130435
BGD.3.1.40.2_1,Dhaka,Shyampur,Ward No-87,451.54922675372535,0.41607053419530454,0.8571428571428571
BGD.3.1.40.3_1,Dhaka,Shyampur,Ward No-90,386.1395524046622,0.38013366892999295,0.8709677419354839
BGD.3.1.41.1_1,Dhaka,Sutrapur,Ward No-74,1180.2887897421294,0.4487518129269574,0.0
BGD.3.1.41.2_1,Dhaka,Sutrapur,Ward No-75,541.3281193451953,0.3679206362854687,0.0
BGD.3.1.41.3_1,Dhaka,Sutrapur,Ward No-77,822.7378418173565,0.4243346756152125,
BGD.3.1.41.4_1,Dhaka,Sutrapur,Ward No-78,777.269762424352,0.452613085621971,
BGD.3.1.41.5_1,Dhaka,Sutrapur,Ward No-79,496.97204958502215,0.40454123246492985,0.9909090909090907
BGD.3.1.41.6_1,Dhaka,Sutrapur,Ward No-80 (Part),665.1965606802064,0.5203809963099632,1.0
BGD.3.1.43.1_1,Dhaka,Tejgaon,Ward No-38 (Part),659.8914464896394,0.33595908519728573,
BGD.3.1.43.2_1,Dhaka,Tejgaon,Ward No-39,856.2472482325974,0.3665865744349182,1.0
BGD.3.1.43.3_1,Dhaka,Tejgaon,Ward No-40 (Part),550.6936178898468,0.30510196687370605,0.0
BGD.3.1.42.1_1,Dhaka,Tejgaon Ind. Area,Ward No-20 (Part),696.0443327997772,0.45290598591549297,
BGD.3.1.42.2_1,Dhaka,Tejgaon Ind. Area,Ward No-37,601.8150699675249,0.30359240614334454,0.997716894977169
BGD.3.1.42.3_1,Dhaka,Tejgaon Ind. Area,Ward No-38 (Part),778.0728067713461,0.4503074803149607,
BGD.3.1.44.1_1,Dhaka,Turag,Harirampur (Part),105.68572916613644,0.12772326867343484,0.9482479181802937
BGD.3.1.45.1_1,Dhaka,Uttar Khan,Uttar Khan,96.05581762618614,0.13798882962897657,0.9652141152831848
BGD.3.1.46.1_1,Dhaka,Uttara,Ward No-01,282.0938695584665,0.3913243901661298,0.9589947089947091
BGD.3.2.1.1_1,Faridpur,Alfadanga,Alfadanga,9.294803006681448,0.025031145059353353,0.0
BGD.3.2.1.2_1,Faridpur,Alfadanga,Bana,5.580769789760297,0.016932658920640633,0.8979132569558106
BGD.3.2.1.3_1,Faridpur,Alfadanga,Buraich,8.633880984396182,0.020085960188642525,0.894704584456975
BGD.3.2.1.4_1,Faridpur,Alfadanga,Gopalpur,9.296807488981361,0.02322448600563088,0.960700815184329
BGD.3.2.1.5_1,Faridpur,Alfadanga,Panchuria,5.560482638333792,0.014750672834851953,0.9284155390659096
BGD.3.2.1.6_1,Faridpur,Alfadanga,Tagarbanda,8.814359875025293,0.014089066815097097,0.9234286314904337
BGD.3.2.2.1_1,Faridpur,Bhanga,Algi,10.531015960061724,0.01715244496147501,0.3185466835656956
BGD.3.2.2.2_1,Faridpur,Bhanga,Azimnagar,9.379763683318934,0.026012144549763024,0.03465765004226551
BGD.3.2.2.3_1,Faridpur,Bhanga,Bhanga Paurashava,25.832683143671883,0.041122498961146885,0.7199511897498483
BGD.3.2.2.4_1,Faridpur,Bhanga,Chandra,12.810132422759185,0.024833229962504574,0.7572649572649578
BGD.3.2.2.5_1,Faridpur,Bhanga,Chumordi,11.627655597808262,0.011705447078319761,0.2904411764705887
BGD.3.2.2.6_1,Faridpur,Bhanga,Gharua,9.662211427217327,0.01829761561894212,0.1605306799336654
BGD.3.2.2.7_1,Faridpur,Bhanga,Hamirdi,12.773640171475309,0.018922078146883407,0.3223915592028142
BGD.3.2.2.8_1,Faridpur,Bhanga,Kalamridha,8.16408321978861,0.023881020287693788,0.10780423280423303
BGD.3.2.2.9_1,Faridpur,Bhanga,Kaolibera,9.515469678157181,0.017885096399535432,0.3966942148760334
BGD.3.2.2.10_1,Faridpur,Bhanga,Manikdaha,10.148000660677111,0.015619202493951236,0.2513562386980114
BGD.3.2.2.11_1,Faridpur,Bhanga,Nasirabad,8.958439945768964,0.019808426613990536,0.7085553997194955
BGD.3.2.2.12_1,Faridpur,Bhanga,Nurullaganj,9.464524134620458,0.014825754754903012,0.5482689747004004
BGD.3.2.2.13_1,Faridpur,Bhanga,Tuzarpur,10.527038480585414,0.018335496798562802,0.8329364134317683
BGD.3.2.3.1_1,Faridpur,Boalmari,Boalmari,6.61669772786272,0.019437595345579088,0.05350772889417368
BGD.3.2.3.2_1,Faridpur,Boalmari,Boalmari Paurashava,11.87114860521675,0.07892684539490676,0.32758620689655177
BGD.3.2.3.3_1,Faridpur,Boalmari,Chandpur,6.437307391026719,0.022722444142166436,0.6340206185567017
BGD.3.2.3.4_1,Faridpur,Boalmari,Chatul,6.750393242388673,0.025014416117983884,0.3720735785953181
BGD.3.2.3.5_1,Faridpur,Boalmari,Dadpur,6.264929892480313,0.020893762418731844,0.14981273408239731
BGD.3.2.3.6_1,Faridpur,Boalmari,Ghoshpur,5.989274876471776,0.013899289112635535,0.6438863729930018
BGD.3.2.3.7_1,Faridpur,Boalmari,Gunbaha,6.637050962452472,0.023560775930324622,0.6773049645390077
BGD.3.2.3.8_1,Faridpur,Boalmari,Moyna,6.5153700661367315,0.016166737351340454,0.4335025380710664
BGD.3.2.3.9_1,Faridpur,Boalmari,Parameshwardi,5.853410888086163,0.015752408060234153,0.019736842105263212
BGD.3.2.3.10_1,Faridpur,Boalmari,Rupapat,6.14615821220214,0.021960084646818447,0.03501945525291838
BGD.3.2.3.11_1,Faridpur,Boalmari,Satair,6.779535170736628,0.020056370183256993,0.6002805049088366
BGD.3.2.3.12_1,Faridpur,Boalmari,Shekhar,6.594427119986832,0.017047902230895185,0.2861150070126234
BGD.3.2.4.1_1,Faridpur,Char Bhadrasan,Char Bhadrasan,8.489233520751586,0.025869489382200628,0.9808942727353707
BGD.3.2.4.2_1,Faridpur,Char Bhadrasan,Char Harirampur,5.747432437617937,0.007775817934064711,0.9457677378914626
BGD.3.2.4.3_1,Faridpur,Char Bhadrasan,Char Jhaukanda,4.707253694960487,0.0003691775655259607,1.0
BGD.3.2.4.4_1,Faridpur,Char Bhadrasan,Gazirtek,9.843305785060119,0.022643679528431982,0.9561364860234065
BGD.3.2.5.1_1,Faridpur,Faridpur Sadar,Aliabad,13.477981471014127,0.039968985617385266,0.89115551208607
BGD.3.2.5.2_1,Faridpur,Faridpur Sadar,Ambikapur,17.489810193141114,0.03999221519348039,0.6118721461187222
BGD.3.2.5.3_1,Faridpur,Faridpur Sadar,Char Madhabdia,7.705633270294567,0.020519994389806468,0.5666026256804363
BGD.3.2.5.4_1,Faridpur,Faridpur Sadar,Decreerchar,14.520685547293976,0.01404251106900779,0.959305936073059
BGD.3.2.5.5_1,Faridpur,Faridpur Sadar,Faridpur Paurashava,46.601873667177124,0.1662028522148177,0.7755443886097158
BGD.3.2.5.6_1,Faridpur,Faridpur Sadar,Greda,12.199808367347465,0.029863034555928866,0.48251748251748344
BGD.3.2.5.7_1,Faridpur,Faridpur Sadar,Ishan Gopalpur,7.54926608872683,0.02004628102962186,0.2467105263157898
BGD.3.2.5.8_1,Faridpur,Faridpur Sadar,Kaijuri,12.204782197713786,0.026124416012092762,0.15800749866095384
BGD.3.2.5.9_1,Faridpur,Faridpur Sadar,Kanaipur,12.270865107351527,0.028253187237964966,0.31616341030195444
BGD.3.2.5.10_1,Faridpur,Faridpur Sadar,Krishnanagar,7.968232494072386,0.01788113764421786,0.2559652928416491
BGD.3.2.5.11_1,Faridpur,Faridpur Sadar,Majchar,8.367086990010469,0.02264600955193867,0.2395437262357419
BGD.3.2.5.12_1,Faridpur,Faridpur Sadar,Uttar Channel,6.242468957482883,0.008346729434097519,0.9311564007374286
BGD.3.2.6.1_1,Faridpur,Madhukhali,Bagat,7.728610817849425,0.018869044287713098,0.9653755868544602
BGD.3.2.6.2_1,Faridpur,Madhukhali,Dumain,8.752371452996522,0.017785058397100286,0.8044016506189823
BGD.3.2.6.3_1,Faridpur,Madhukhali,Gajna,8.514676097712437,0.014481150950251188,0.29442282749675786
BGD.3.2.6.4_1,Faridpur,Madhukhali,Jahapur,6.404026373873288,0.014163641456582634,0.040358744394618916
BGD.3.2.6.5_1,Faridpur,Madhukhali,Kamarkhali,9.60088752744989,0.014739901369137588,0.937034161490682
BGD.3.2.6.6_1,Faridpur,Madhukhali,Madhukhali,9.774894403994558,0.024112514362468244,0.09385863267670932
BGD.3.2.6.7_1,Faridpur,Madhukhali,Megchami,6.55557250119573,0.013742429884000502,0.07687253613666245
BGD.3.2.6.8_1,Faridpur,Madhukhali,Noapara,7.946788751084073,0.016032680255262406,0.9501399135080134
BGD.3.2.6.9_1,Faridpur,Madhukhali,Raipur,7.05891159462113,0.01372329734021976,0.15185185185185213
BGD.3.2.7.1_1,Faridpur,Nagarkanda,Char Jasordi,7.954165312081457,0.012736492904554806,0.12177250523377553
BGD.3.2.7.2_1,Faridpur,Nagarkanda,Dangi,8.802074315261457,0.019348436900126144,0.04616240266963307
BGD.3.2.7.3_1,Faridpur,Nagarkanda,Kaichail,9.209481689962688,0.02676617407904969,0.6702836004932187
BGD.3.2.7.4_1,Faridpur,Nagarkanda,Kodalia Shohidnagar,7.708815150321963,0.02000765668371073,0.14662447257384
BGD.3.2.7.5_1,Faridpur,Nagarkanda,Laskardia,7.506216169505183,0.024504122787741497,0.15318416523235848
BGD.3.2.7.6_1,Faridpur,Nagarkanda,Nagarkanda Paurashava,8.74445504989339,0.029103235330298922,0.727772685609533
BGD.3.2.7.7_1,Faridpur,Nagarkanda,Phulsuti,7.509161411081287,0.024057691805675192,0.3671220802115476
BGD.3.2.7.8_1,Faridpur,Nagarkanda,Pura Para,8.472167978744702,0.017313025602930448,0.5608726249120347
BGD.3.2.7.9_1,Faridpur,Nagarkanda,Ramnagar,8.444174604759521,0.022059767564803667,0.024883359253499274
BGD.3.2.7.10_1,Faridpur,Nagarkanda,Talma,8.066671335683523,0.02165147285595667,0.09288824383164034
BGD.3.2.8.1_1,Faridpur,Sadarpur,Akter Char,6.29669341023811,0.031009585095599285,0.9280937740199832
BGD.3.2.8.2_1,Faridpur,Sadarpur,Bhashanchar,6.364067728964922,0.03007131395539228,0.4296770749933288
BGD.3.2.8.3_1,Faridpur,Sadarpur,Char Bishnupur,6.808597069796172,0.03555174798385761,0.4125511596180089
BGD.3.2.8.4_1,Faridpur,Sadarpur,Char Manair,8.098269188857284,0.03390412147799123,0.8510383386581472
BGD.3.2.8.5_1,Faridpur,Sadarpur,Char Nasirpur,5.550097923991121,0.014288454767837949,0.9736062193969587
BGD.3.2.8.6_1,Faridpur,Sadarpur,Dheukhali,7.656803481875191,0.02452413829860134,0.9402446953129544
BGD.3.2.8.7_1,Faridpur,Sadarpur,Krishnapur,6.665444654510291,0.024805225854477475,0.19200000000000045
BGD.3.2.8.8_1,Faridpur,Sadarpur,Narikelbaria,6.708083109779651,0.0032862445282790622,1.0
BGD.3.2.8.9_1,Faridpur,Sadarpur,Sadarpur,11.799286004510959,0.033143536827451074,0.021406727828746225
BGD.3.2.9.1_1,Faridpur,Saltha,Atghar,7.035524165608521,0.01391513410717526,0.1586563307493544
BGD.3.2.9.2_1,Faridpur,Saltha,Ballabhdi,8.466414058048468,0.013773213226497232,0.3922046285018277
BGD.3.2.9.3_1,Faridpur,Saltha,Bhawal,7.863061490077765,0.019350039591813972,0.119644300727567
BGD.3.2.9.4_1,Faridpur,Saltha,Gatti,7.873567440166949,0.017988017081906563,0.16744548286604413
BGD.3.2.9.5_1,Faridpur,Saltha,Jadunandi,7.2025063757196754,0.013835130189872216,0.04625550660792963
BGD.3.2.9.6_1,Faridpur,Saltha,Majhardia,7.396136405433051,0.020162170742368125,0.2507619839290669
BGD.3.2.9.7_1,Faridpur,Saltha,Ramkantapur,7.261431823982995,0.01954637594504459,0.3258581235697948
BGD.3.2.9.8_1,Faridpur,Saltha,Sonapur,7.385827310801611,0.01362558318890094,0.33708609271523243
BGD.3.3.1.1_1,Gazipur,Gazipur Sadar,Baria,18.21638072781169,0.017224650941428755,0.9161718131433072
BGD.3.3.1.2_1,Gazipur,Gazipur Sadar,Basan,102.51104090006076,0.14169405872235274,0.9805281014898937
BGD.3.3.1.3_1,Gazipur,Gazipur Sadar,Gachha,119.46766856149091,0.1833596207664176,0.9600503302925449
BGD.3.3.1.4_1,Gazipur,Gazipur Sadar,Gazipur Paurashava,57.82419263333594,0.10419496856979592,0.48834498834498913
BGD.3.3.1.5_1,Gazipur,Gazipur Sadar,Kashimpur,50.74929651027425,0.13774001116010967,0.9297562973581818
BGD.3.3.1.6_1,Gazipur,Gazipur Sadar,Kayaltia,42.57672207687614,0.06311431256874937,0.9564307600328812
BGD.3.3.1.7_1,Gazipur,Gazipur Sadar,Konabari,74.88050003487665,0.17163969070271462,0.9804613297150612
BGD.3.3.1.8_1,Gazipur,Gazipur Sadar,Mirzapur,44.062189529216916,0.06769854761489055,0.8844145294185901
BGD.3.3.1.9_1,Gazipur,Gazipur Sadar,Pubail,42.40541531531381,0.05164360319176218,0.8903921747874557
BGD.3.3.1.10_1,Gazipur,Gazipur Sadar,Tongi Paurashava,193.1710546880796,0.22575377683631206,0.9437278418948468
BGD.3.3.2.1_1,Gazipur,Kaliakair,Atabaha,30.297658573618097,0.07260471479012853,0.7230383973288819
BGD.3.3.2.2_1,Gazipur,Kaliakair,Boali,11.346843305513383,0.021775846532993765,0.9798229138717454
BGD.3.3.2.3_1,Gazipur,Kaliakair,Chapair,12.229915792278748,0.017171527141880662,0.9297038327526121
